Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"70%AP and 30%PDMS","Matt Winn
Matt Werner
Nick Mazzello",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/4/2019","30.92","18.74","Circular","38.20","38.20","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","1.0547","-0.0007"
"0.1400","1.0569","-0.0006"
"0.2800","1.0648","-0.0002"
"0.4200","1.0719","0.0000"
"0.5600","1.0788","0.0002"
"0.7000","1.0859","0.0005"
"0.8400","1.0930","0.0007"
"0.9800","1.0998","0.0010"
"1.1200","1.1070","0.0013"
"1.2600","1.1138","0.0013"
"1.4000","1.1210","0.0016"
"1.5400","1.1280","0.0018"
"1.6800","1.1348","0.0021"
"1.8200","1.1419","0.0026"
"1.9600","1.1489","0.0028"
"2.1000","1.1560","0.0032"
"2.2400","1.1631","0.0036"
"2.3800","1.1698","0.0040"
"2.5200","1.1769","0.0045"
"2.6600","1.1840","0.0047"
"2.8000","1.1910","0.0053"
"2.9400","1.1980","0.0058"
"3.0800","1.2048","0.0062"
"3.2200","1.2120","0.0065"
"3.3600","1.2190","0.0073"
"3.5000","1.2259","0.0077"
"3.6400","1.2330","0.0082"
"3.7800","1.2398","0.0088"
"3.9200","1.2470","0.0094"
"4.0600","1.2540","0.0100"
"4.2000","1.2608","0.0104"
"4.3400","1.2678","0.0112"
"4.4800","1.2749","0.0119"
"4.6200","1.2820","0.0126"
"4.7600","1.2890","0.0130"
"4.9000","1.2957","0.0135"
"5.0400","1.3029","0.0145"
"5.1800","1.3100","0.0152"
"5.3200","1.3170","0.0160"
"5.4600","1.3240","0.0167"
"5.6000","1.3307","0.0173"
"5.7400","1.3380","0.0183"
"5.8800","1.3451","0.0191"
"6.0200","1.3520","0.0197"
"6.1600","1.3590","0.0205"
"6.3000","1.3658","0.0213"
"6.4400","1.3729","0.0219"
"6.5800","1.3800","0.0230"
"6.7200","1.3868","0.0238"
"6.8600","1.3940","0.0245"
"7.0000","1.4008","0.0253"
"7.1400","1.4081","0.0264"
"7.2800","1.4150","0.0273"
"7.4200","1.4218","0.0279"
"7.5600","1.4289","0.0289"
"7.7000","1.4359","0.0298"
"7.8400","1.4430","0.0306"
"7.9800","1.4500","0.0315"
"8.1200","1.4567","0.0324"
"8.2600","1.4640","0.0333"
"8.4000","1.4710","0.0342"
"8.5400","1.4780","0.0352"
"8.6800","1.4850","0.0359"
"8.8200","1.4919","0.0369"
"8.9600","1.4989","0.0378"
"9.1000","1.5059","0.0388"
"9.2400","1.5129","0.0398"
"9.3800","1.5200","0.0403"
"9.5200","1.5269","0.0415"
"9.6600","1.5340","0.0423"
"9.8000","1.5410","0.0435"
"9.9400","1.5478","0.0442"
"10.0800","1.5549","0.0454"
"10.2200","1.5619","0.0462"
"10.3600","1.5690","0.0470"
"10.5000","1.5760","0.0480"
"10.6400","1.5828","0.0490"
"10.7800","1.5899","0.0500"
"10.9200","1.5969","0.0510"
"11.0600","1.6040","0.0519"
"11.2000","1.6110","0.0528"
"11.3400","1.6178","0.0539"
"11.4800","1.6249","0.0550"
"11.6200","1.6320","0.0559"
"11.7600","1.6390","0.0566"
"11.9000","1.6461","0.0576"
"12.0400","1.6528","0.0587"
"12.1800","1.6600","0.0598"
"12.3200","1.6669","0.0606"
"12.4600","1.6739","0.0618"
"12.6000","1.6809","0.0626"
"12.7400","1.6878","0.0638"
"12.8800","1.6950","0.0649"
"13.0200","1.7021","0.0658"
"13.1600","1.7088","0.0668"
"13.3000","1.7159","0.0679"
"13.4400","1.7229","0.0689"
"13.5800","1.7300","0.0702"
"13.7200","1.7370","0.0712"
"13.8600","1.7438","0.0721"
"14.0000","1.7508","0.0733"
"14.1400","1.7579","0.0745"
"14.2800","1.7650","0.0755"
"14.4200","1.7720","0.0766"
"14.5600","1.7788","0.0778"
"14.7000","1.7859","0.0790"
"14.8400","1.7930","0.0803"
"14.9800","1.7999","0.0811"
"15.1200","1.8069","0.0825"
