Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"80-20","just me",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"6/25/2019","40.90","18.91","Circular","45.82","45.82","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0019","0.0002"
"0.2800","0.0100","0.0011"
"0.4200","0.0169","0.0012"
"0.5600","0.0241","0.0013"
"0.7000","0.0311","0.0014"
"0.8400","0.0382","0.0014"
"0.9800","0.0452","0.0017"
"1.1200","0.0520","0.0017"
"1.2600","0.0591","0.0018"
"1.4000","0.0662","0.0019"
"1.5400","0.0731","0.0020"
"1.6800","0.0802","0.0018"
"1.8200","0.0871","0.0018"
"1.9600","0.0942","0.0017"
"2.1000","0.1012","0.0020"
"2.2400","0.1080","0.0017"
"2.3800","0.1151","0.0019"
"2.5200","0.1221","0.0019"
"2.6600","0.1292","0.0023"
"2.8000","0.1362","0.0019"
"2.9400","0.1430","0.0024"
"3.0800","0.1501","0.0027"
"3.2200","0.1571","0.0028"
"3.3600","0.1641","0.0031"
"3.5000","0.1712","0.0034"
"3.6400","0.1780","0.0035"
"3.7800","0.1851","0.0034"
"3.9200","0.1922","0.0033"
"4.0600","0.1991","0.0033"
"4.2000","0.2061","0.0035"
"4.3400","0.2131","0.0035"
"4.4800","0.2202","0.0037"
"4.6200","0.2272","0.0039"
"4.7600","0.2340","0.0040"
"4.9000","0.2411","0.0041"
"5.0400","0.2481","0.0042"
"5.1800","0.2552","0.0044"
"5.3200","0.2623","0.0043"
"5.4600","0.2690","0.0045"
"5.6000","0.2761","0.0046"
"5.7400","0.2831","0.0047"
"5.8800","0.2902","0.0046"
"6.0200","0.2972","0.0049"
"6.1600","0.3040","0.0054"
"6.3000","0.3111","0.0061"
"6.4400","0.3181","0.0068"
"6.5800","0.3252","0.0071"
"6.7200","0.3322","0.0079"
"6.8600","0.3391","0.0086"
"7.0000","0.3462","0.0093"
"7.1400","0.3531","0.0105"
"7.2800","0.3600","0.0114"
"7.4200","0.3672","0.0127"
"7.5600","0.3741","0.0137"
"7.7000","0.3813","0.0146"
"7.8400","0.3883","0.0159"
"7.9800","0.3950","0.0169"
"8.1200","0.4021","0.0181"
"8.2600","0.4092","0.0192"
"8.4000","0.4162","0.0205"
"8.5400","0.4232","0.0213"
"8.6800","0.4300","0.0224"
"8.8200","0.4371","0.0238"
"8.9600","0.4442","0.0248"
"9.1000","0.4511","0.0258"
"9.2400","0.4582","0.0268"
"9.3800","0.4650","0.0283"
"9.5200","0.4721","0.0289"
"9.6600","0.4792","0.0298"
"9.8000","0.4861","0.0306"
"9.9400","0.4932","0.0313"
"10.0800","0.5001","0.0318"
"10.2200","0.5073","0.0324"
"10.3600","0.5143","0.0331"
"10.5000","0.5211","0.0334"
"10.6400","0.5281","0.0335"
"10.7800","0.5351","0.0341"
"10.9200","0.5422","0.0344"
"11.0600","0.5492","0.0356"
"11.2000","0.5560","0.0364"
"11.3400","0.5631","0.0370"
"11.4800","0.5702","0.0371"
"11.6200","0.5772","0.0370"
"11.7600","0.5842","0.0370"
"11.9000","0.5910","0.0370"
"12.0400","0.5982","0.0371"
"12.1800","0.6051","0.0372"
"12.3200","0.6121","0.0371"
"12.4600","0.6192","0.0372"
"12.6000","0.6261","0.0372"
"12.7400","0.6332","0.0371"
"12.8800","0.6402","0.0371"
"13.0200","0.6471","0.0371"
"13.1600","0.6541","0.0371"
"13.3000","0.6611","0.0370"
"13.4400","0.6682","0.0371"
"13.5800","0.6752","0.0372"
"13.7200","0.6821","0.0370"
"13.8600","0.6891","0.0369"
"14.0000","0.6962","0.0372"
"14.1400","0.7032","0.0370"
"14.2800","0.7102","0.0371"
"14.4200","0.7170","0.0372"
"14.5600","0.7241","0.0372"
"14.7000","0.7311","0.0372"
"14.8400","0.7381","0.0371"
"14.9800","0.7452","0.0370"
"15.1200","0.7521","0.0369"
"15.2600","0.7592","0.0370"
"15.4000","0.7661","0.0370"
"15.5400","0.7730","0.0371"
"15.6800","0.7802","0.0373"
"15.8200","0.7871","0.0375"
"15.9600","0.7942","0.0374"
"16.1000","0.8012","0.0374"
"16.2400","0.8080","0.0373"
"16.3800","0.8152","0.0376"
"16.5200","0.8222","0.0374"
"16.6600","0.8292","0.0375"
"16.8000","0.8361","0.0376"
"16.9400","0.8429","0.0374"
"17.0800","0.8502","0.0374"
"17.2200","0.8572","0.0372"
"17.3600","0.8642","0.0373"
"17.5000","0.8712","0.0372"
"17.6400","0.8780","0.0376"
"17.7800","0.8851","0.0378"
"17.9200","0.8922","0.0388"
"18.0600","0.8991","0.0396"
"18.2000","0.9061","0.0395"
"18.3400","0.9131","0.0399"
"18.4800","0.9202","0.0399"
"18.6200","0.9272","0.0410"
"18.7600","0.9340","0.0423"
"18.9000","0.9411","0.0432"
"19.0400","0.9481","0.0444"
"19.1800","0.9552","0.0455"
"19.3200","0.9622","0.0462"
"19.4600","0.9690","0.0471"
"19.6000","0.9761","0.0480"
"19.7400","0.9831","0.0492"
"19.8800","0.9903","0.0508"
"20.0200","0.9972","0.0526"
"20.1600","1.0040","0.0544"
"20.3000","1.0111","0.0560"
"20.4400","1.0181","0.0576"
"20.5800","1.0251","0.0595"
"20.7200","1.0322","0.0610"
"20.8600","1.0390","0.0627"
"21.0000","1.0462","0.0643"
"21.1400","1.0532","0.0660"
"21.2800","1.0601","0.0673"
"21.4200","1.0672","0.0694"
"21.5600","1.0741","0.0707"
"21.7000","1.0812","0.0726"
"21.8400","1.0881","0.0743"
"21.9800","1.0950","0.0759"
"22.1200","1.1021","0.0778"
"22.2600","1.1091","0.0795"
"22.4000","1.1163","0.0811"
"22.5400","1.1232","0.0829"
"22.6800","1.1300","0.0845"
"22.8200","1.1370","0.0863"
"22.9600","1.1441","0.0880"
"23.1000","1.1512","0.0898"
"23.2400","1.1582","0.0914"
"23.3800","1.1651","0.0930"
"23.5200","1.1722","0.0948"
"23.6600","1.1792","0.0965"
"23.8000","1.1861","0.0983"
"23.9400","1.1932","0.1001"
"24.0800","1.2001","0.1017"
"24.2200","1.2071","0.1035"
