Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"70-30","Tylor Noegel & Rachel Andrews",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/19/2019","13.86","18.69","Circular","42.98","42.98","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0019","-0.0001"
"0.2800","0.0108","0.0001"
"0.4200","0.0179","0.0001"
"0.5600","0.0249","0.0002"
"0.7000","0.0318","0.0000"
"0.8400","0.0388","0.0001"
"0.9800","0.0458","0.0001"
"1.1200","0.0529","0.0002"
"1.2600","0.0599","0.0003"
"1.4000","0.0667","0.0003"
"1.5400","0.0738","0.0001"
"1.6800","0.0809","0.0003"
"1.8200","0.0880","0.0002"
"1.9600","0.0949","0.0003"
"2.1000","0.1017","0.0002"
"2.2400","0.1089","0.0004"
"2.3800","0.1160","0.0002"
"2.5200","0.1229","0.0003"
"2.6600","0.1299","0.0005"
"2.8000","0.1367","0.0004"
"2.9400","0.1439","0.0006"
"3.0800","0.1509","0.0006"
"3.2200","0.1578","0.0006"
"3.3600","0.1649","0.0006"
"3.5000","0.1717","0.0006"
"3.6400","0.1790","0.0008"
"3.7800","0.1859","0.0009"
"3.9200","0.1927","0.0008"
"4.0600","0.1999","0.0009"
"4.2000","0.2068","0.0006"
"4.3400","0.2139","0.0010"
"4.4800","0.2208","0.0011"
"4.6200","0.2277","0.0011"
"4.7600","0.2349","0.0011"
"4.9000","0.2419","0.0011"
"5.0400","0.2489","0.0009"
"5.1800","0.2560","0.0012"
"5.3200","0.2627","0.0013"
"5.4600","0.2698","0.0014"
"5.6000","0.2768","0.0012"
"5.7400","0.2839","0.0014"
"5.8800","0.2909","0.0017"
"6.0200","0.2978","0.0015"
"6.1600","0.3049","0.0017"
"6.3000","0.3119","0.0018"
"6.4400","0.3188","0.0015"
"6.5800","0.3259","0.0020"
"6.7200","0.3327","0.0019"
"6.8600","0.3398","0.0018"
"7.0000","0.3469","0.0019"
"7.1400","0.3537","0.0020"
"7.2800","0.3608","0.0020"
"7.4200","0.3678","0.0021"
"7.5600","0.3749","0.0024"
"7.7000","0.3820","0.0025"
"7.8400","0.3887","0.0026"
"7.9800","0.3958","0.0024"
"8.1200","0.4028","0.0028"
"8.2600","0.4100","0.0028"
"8.4000","0.4170","0.0028"
"8.5400","0.4237","0.0031"
"8.6800","0.4309","0.0030"
"8.8200","0.4379","0.0031"
"8.9600","0.4449","0.0032"
"9.1000","0.4519","0.0035"
"9.2400","0.4587","0.0034"
"9.3800","0.4659","0.0035"
"9.5200","0.4729","0.0036"
"9.6600","0.4798","0.0036"
"9.8000","0.4869","0.0038"
"9.9400","0.4938","0.0040"
"10.0800","0.5009","0.0038"
"10.2200","0.5079","0.0042"
"10.3600","0.5147","0.0042"
"10.5000","0.5218","0.0044"
"10.6400","0.5288","0.0047"
"10.7800","0.5359","0.0047"
"10.9200","0.5429","0.0050"
"11.0600","0.5497","0.0048"
"11.2000","0.5569","0.0050"
"11.3400","0.5639","0.0051"
"11.4800","0.5709","0.0053"
"11.6200","0.5779","0.0055"
"11.7600","0.5847","0.0056"
"11.9000","0.5919","0.0057"
"12.0400","0.5990","0.0058"
"12.1800","0.6059","0.0062"
"12.3200","0.6129","0.0064"
"12.4600","0.6198","0.0065"
"12.6000","0.6269","0.0068"
"12.7400","0.6339","0.0068"
"12.8800","0.6407","0.0071"
"13.0200","0.6479","0.0074"
"13.1600","0.6548","0.0075"
"13.3000","0.6619","0.0077"
"13.4400","0.6689","0.0078"
"13.5800","0.6757","0.0081"
"13.7200","0.6828","0.0083"
"13.8600","0.6898","0.0085"
"14.0000","0.6969","0.0086"
"14.1400","0.7039","0.0090"
"14.2800","0.7107","0.0091"
"14.4200","0.7179","0.0094"
"14.5600","0.7249","0.0095"
"14.7000","0.7319","0.0098"
"14.8400","0.7389","0.0103"
"14.9800","0.7458","0.0104"
"15.1200","0.7528","0.0108"
"15.2600","0.7599","0.0110"
"15.4000","0.7668","0.0112"
"15.5400","0.7739","0.0117"
"15.6800","0.7808","0.0119"
"15.8200","0.7880","0.0123"
"15.9600","0.7949","0.0124"
"16.1000","0.8017","0.0129"
"16.2400","0.8088","0.0129"
"16.3800","0.8158","0.0134"
"16.5200","0.8229","0.0136"
"16.6600","0.8300","0.0140"
"16.8000","0.8367","0.0143"
"16.9400","0.8438","0.0149"
"17.0800","0.8509","0.0151"
"17.2200","0.8579","0.0154"
"17.3600","0.8650","0.0157"
"17.5000","0.8717","0.0160"
"17.6400","0.8788","0.0162"
"17.7800","0.8859","0.0166"
"17.9200","0.8929","0.0172"
"18.0600","0.9000","0.0175"
"18.2000","0.9068","0.0176"
"18.3400","0.9140","0.0181"
"18.4800","0.9209","0.0183"
"18.6200","0.9277","0.0189"
"18.7600","0.9348","0.0192"
"18.9000","0.9418","0.0196"
"19.0400","0.9490","0.0203"
"19.1800","0.9559","0.0203"
"19.3200","0.9627","0.0208"
"19.4600","0.9698","0.0210"
"19.6000","0.9768","0.0214"
"19.7400","0.9839","0.0220"
"19.8800","0.9909","0.0223"
"20.0200","0.9977","0.0228"
"20.1600","1.0048","0.0233"
"20.3000","1.0119","0.0237"
"20.4400","1.0189","0.0241"
"20.5800","1.0259","0.0245"
"20.7200","1.0328","0.0248"
"20.8600","1.0399","0.0255"
"21.0000","1.0469","0.0259"
"21.1400","1.0538","0.0264"
"21.2800","1.0608","0.0268"
"21.4200","1.0678","0.0274"
"21.5600","1.0749","0.0279"
"21.7000","1.0820","0.0283"
"21.8400","1.0888","0.0289"
"21.9800","1.0958","0.0293"
"22.1200","1.1028","0.0300"
"22.2600","1.1099","0.0304"
"22.4000","1.1169","0.0310"
"22.5400","1.1237","0.0316"
"22.6800","1.1308","0.0320"
"22.8200","1.1378","0.0326"
"22.9600","1.1449","0.0331"
"23.1000","1.1520","0.0337"
"23.2400","1.1588","0.0342"
"23.3800","1.1659","0.0348"
"23.5200","1.1729","0.0352"
"23.6600","1.1798","0.0359"
"23.8000","1.1869","0.0363"
"23.9400","1.1938","0.0370"
"24.0800","1.2010","0.0376"
"24.2200","1.2080","0.0380"
"24.3600","1.2147","0.0386"
"24.5000","1.2219","0.0393"
"24.6400","1.2288","0.0398"
"24.7800","1.2359","0.0404"
"24.9200","1.2429","0.0409"
"25.0600","1.2497","0.0414"
"25.2000","1.2568","0.0422"
"25.3400","1.2639","0.0425"
"25.4800","1.2709","0.0431"
"25.6200","1.2779","0.0435"
"25.7600","1.2847","0.0442"
"25.9000","1.2918","0.0448"
"26.0400","1.2989","0.0454"
"26.1800","1.3058","0.0459"
"26.3200","1.3129","0.0464"
"26.4600","1.3197","0.0471"
"26.6000","1.3269","0.0479"
"26.7400","1.3339","0.0483"
"26.8800","1.3408","0.0489"
"27.0200","1.3479","0.0493"
"27.1600","1.3548","0.0500"
"27.3000","1.3619","0.0507"
