Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"Bisug/al 80% PDMS 20%","me",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"6/27/2019","53.08","18.71","Circular","44.99","44.99","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0020","0.0002"
"0.2800","0.0100","0.0010"
"0.4200","0.0174","0.0013"
"0.5600","0.0243","0.0016"
"0.7000","0.0311","0.0015"
"0.8400","0.0383","0.0017"
"0.9800","0.0454","0.0017"
"1.1200","0.0524","0.0018"
"1.2600","0.0594","0.0025"
"1.4000","0.0662","0.0035"
"1.5400","0.0733","0.0046"
"1.6800","0.0803","0.0055"
"1.8200","0.0873","0.0068"
"1.9600","0.0944","0.0076"
"2.1000","0.1013","0.0089"
"2.2400","0.1084","0.0101"
"2.3800","0.1154","0.0114"
"2.5200","0.1222","0.0125"
"2.6600","0.1293","0.0140"
"2.8000","0.1363","0.0154"
"2.9400","0.1434","0.0161"
"3.0800","0.1504","0.0169"
"3.2200","0.1571","0.0178"
"3.3600","0.1643","0.0188"
"3.5000","0.1713","0.0192"
"3.6400","0.1784","0.0199"
"3.7800","0.1854","0.0207"
"3.9200","0.1922","0.0216"
"4.0600","0.1993","0.0229"
"4.2000","0.2063","0.0238"
"4.3400","0.2134","0.0251"
"4.4800","0.2204","0.0258"
"4.6200","0.2272","0.0272"
"4.7600","0.2344","0.0291"
"4.9000","0.2414","0.0306"
"5.0400","0.2483","0.0319"
"5.1800","0.2553","0.0332"
"5.3200","0.2622","0.0341"
"5.4600","0.2694","0.0343"
"5.6000","0.2764","0.0346"
"5.7400","0.2832","0.0344"
"5.8800","0.2903","0.0345"
"6.0200","0.2973","0.0346"
"6.1600","0.3044","0.0344"
"6.3000","0.3113","0.0348"
"6.4400","0.3182","0.0347"
"6.5800","0.3253","0.0349"
"6.7200","0.3323","0.0346"
"6.8600","0.3394","0.0348"
"7.0000","0.3464","0.0346"
"7.1400","0.3532","0.0349"
"7.2800","0.3603","0.0347"
"7.4200","0.3674","0.0348"
"7.5600","0.3743","0.0348"
"7.7000","0.3814","0.0346"
"7.8400","0.3882","0.0344"
"7.9800","0.3954","0.0344"
"8.1200","0.4024","0.0345"
"8.2600","0.4093","0.0343"
"8.4000","0.4163","0.0346"
"8.5400","0.4232","0.0345"
"8.6800","0.4304","0.0346"
"8.8200","0.4374","0.0346"
"8.9600","0.4441","0.0347"
"9.1000","0.4513","0.0346"
"9.2400","0.4583","0.0349"
"9.3800","0.4654","0.0349"
"9.5200","0.4724","0.0349"
"9.6600","0.4792","0.0350"
"9.8000","0.4864","0.0352"
"9.9400","0.4933","0.0351"
"10.0800","0.5003","0.0349"
"10.2200","0.5074","0.0350"
"10.3600","0.5142","0.0351"
"10.5000","0.5214","0.0349"
"10.6400","0.5284","0.0350"
"10.7800","0.5353","0.0350"
"10.9200","0.5424","0.0349"
"11.0600","0.5493","0.0352"
"11.2000","0.5564","0.0355"
"11.3400","0.5634","0.0356"
"11.4800","0.5702","0.0359"
"11.6200","0.5773","0.0361"
"11.7600","0.5843","0.0362"
"11.9000","0.5914","0.0366"
"12.0400","0.5984","0.0367"
"12.1800","0.6052","0.0378"
"12.3200","0.6122","0.0404"
"12.4600","0.6193","0.0427"
"12.6000","0.6263","0.0443"
"12.7400","0.6334","0.0460"
"12.8800","0.6401","0.0475"
"13.0200","0.6473","0.0486"
"13.1600","0.6544","0.0501"
"13.3000","0.6614","0.0512"
"13.4400","0.6684","0.0522"
"13.5800","0.6752","0.0532"
"13.7200","0.6823","0.0549"
"13.8600","0.6894","0.0562"
"14.0000","0.6963","0.0576"
"14.1400","0.7034","0.0587"
"14.2800","0.7103","0.0601"
"14.4200","0.7174","0.0627"
"14.5600","0.7244","0.0647"
"14.7000","0.7312","0.0669"
"14.8400","0.7383","0.0689"
"14.9800","0.7452","0.0708"
"15.1200","0.7524","0.0729"
"15.2600","0.7594","0.0749"
"15.4000","0.7662","0.0767"
"15.5400","0.7733","0.0790"
"15.6800","0.7803","0.0814"
"15.8200","0.7874","0.0832"
"15.9600","0.7943","0.0854"
"16.1000","0.8012","0.0875"
"16.2400","0.8083","0.0895"
"16.3800","0.8154","0.0918"
"16.5200","0.8223","0.0937"
"16.6600","0.8293","0.0957"
"16.8000","0.8363","0.0978"
"16.9400","0.8434","0.1001"
"17.0800","0.8504","0.1022"
"17.2200","0.8572","0.1042"
"17.3600","0.8643","0.1062"
"17.5000","0.8713","0.1084"
"17.6400","0.8784","0.1105"
"17.7800","0.8854","0.1127"
"17.9200","0.8922","0.1146"
"18.0600","0.8993","0.1167"
"18.2000","0.9063","0.1188"
"18.3400","0.9134","0.1210"
"18.4800","0.9204","0.1233"
"18.6200","0.9272","0.1251"
"18.7600","0.9343","0.1272"
"18.9000","0.9413","0.1294"
"19.0400","0.9483","0.1316"
"19.1800","0.9554","0.1337"
"19.3200","0.9622","0.1358"
"19.4600","0.9694","0.1380"
"19.6000","0.9763","0.1400"
"19.7400","0.9832","0.1419"
"19.8800","0.9903","0.1444"
"20.0200","0.9973","0.1464"
"20.1600","1.0045","0.1487"
"20.3000","1.0114","0.1510"
"20.4400","1.0182","0.1526"
"20.5800","1.0253","0.1551"
"20.7200","1.0323","0.1574"
"20.8600","1.0394","0.1596"
"21.0000","1.0464","0.1618"
"21.1400","1.0531","0.1639"
"21.2800","1.0602","0.1658"
"21.4200","1.0674","0.1684"
"21.5600","1.0744","0.1706"
"21.7000","1.0814","0.1729"
"21.8400","1.0882","0.1749"
"21.9800","1.0953","0.1772"
"22.1200","1.1024","0.1795"
"22.2600","1.1092","0.1816"
"22.4000","1.1163","0.1837"
"22.5400","1.1232","0.1860"
"22.6800","1.1304","0.1884"
