Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
"3","4/6/2020","43.60","20.00","Circular","50.00","50.00","3.00"


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0002"
"0.1400","0.0019","0.0005"
"0.2800","0.0098","0.0029"
"0.4200","0.0171","0.0046"
"0.5600","0.0241","0.0062"
"0.7000","0.0308","0.0076"
"0.8400","0.0381","0.0092"
"0.9800","0.0451","0.0106"
"1.1200","0.0521","0.0121"
"1.2600","0.0591","0.0135"
"1.4000","0.0660","0.0148"
"1.5400","0.0730","0.0163"
"1.6800","0.0800","0.0177"
"1.8200","0.0870","0.0191"
"1.9600","0.0941","0.0206"
"2.1000","0.1010","0.0220"
"2.2400","0.1081","0.0235"
"2.3800","0.1151","0.0250"
"2.5200","0.1219","0.0264"
"2.6600","0.1290","0.0279"
"2.8000","0.1360","0.0295"
"2.9400","0.1431","0.0311"
"3.0800","0.1501","0.0326"
"3.2200","0.1569","0.0341"
"3.3600","0.1640","0.0357"
"3.5000","0.1711","0.0374"
"3.6400","0.1781","0.0390"
"3.7800","0.1852","0.0407"
"3.9200","0.1919","0.0422"
"4.0600","0.1990","0.0439"
"4.2000","0.2060","0.0456"
"4.3400","0.2130","0.0472"
"4.4800","0.2202","0.0490"
"4.6200","0.2270","0.0506"
"4.7600","0.2341","0.0524"
"4.9000","0.2411","0.0542"
"5.0400","0.2479","0.0558"
"5.1800","0.2551","0.0577"
"5.3200","0.2620","0.0594"
"5.4600","0.2692","0.0613"
"5.6000","0.2761","0.0630"
"5.7400","0.2829","0.0647"
"5.8800","0.2900","0.0666"
"6.0200","0.2970","0.0685"
"6.1600","0.3041","0.0703"
"6.3000","0.3111","0.0721"
"6.4400","0.3179","0.0739"
"6.5800","0.3250","0.0757"
"6.7200","0.3321","0.0776"
"6.8600","0.3391","0.0795"
"7.0000","0.3462","0.0814"
"7.1400","0.3529","0.0832"
"7.2800","0.3601","0.0851"
"7.4200","0.3671","0.0870"
"7.5600","0.3740","0.0888"
"7.7000","0.3811","0.0908"
"7.8400","0.3879","0.0926"
"7.9800","0.3951","0.0946"
"8.1200","0.4021","0.0965"
"8.2600","0.4089","0.0983"
"8.4000","0.4160","0.1003"
"8.5400","0.4230","0.1022"
"8.6800","0.4301","0.1041"
"8.8200","0.4371","0.1061"
"8.9600","0.4438","0.1078"
"9.1000","0.4510","0.1099"
"9.2400","0.4580","0.1118"
"9.3800","0.4651","0.1138"
"9.5200","0.4721","0.1157"
"9.6600","0.4789","0.1175"
"9.8000","0.4861","0.1196"
"9.9400","0.4930","0.1215"
"10.0800","0.5000","0.1234"
"10.2200","0.5071","0.1254"
"10.3600","0.5140","0.1273"
"10.5000","0.5212","0.1294"
"10.6400","0.5281","0.1313"
"10.7800","0.5349","0.1330"
"10.9200","0.5421","0.1351"
"11.0600","0.5490","0.1371"
"11.2000","0.5561","0.1391"
"11.3400","0.5631","0.1410"
"11.4800","0.5699","0.1427"
