Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"Bisug/al 80% PDMS 20%","me",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"6/27/2019","61.38","18.83","Circular","45.35","45.35","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0001"
"0.1400","0.0020","0.0002"
"0.2800","0.0101","0.0005"
"0.4200","0.0174","0.0008"
"0.5600","0.0245","0.0008"
"0.7000","0.0314","0.0012"
"0.8400","0.0384","0.0013"
"0.9800","0.0452","0.0012"
"1.1200","0.0524","0.0017"
"1.2600","0.0595","0.0024"
"1.4000","0.0662","0.0028"
"1.5400","0.0733","0.0035"
"1.6800","0.0803","0.0041"
"1.8200","0.0875","0.0048"
"1.9600","0.0945","0.0053"
"2.1000","0.1012","0.0062"
"2.2400","0.1083","0.0069"
"2.3800","0.1153","0.0079"
"2.5200","0.1225","0.0082"
"2.6600","0.1295","0.0090"
"2.8000","0.1361","0.0095"
"2.9400","0.1434","0.0103"
"3.0800","0.1504","0.0110"
"3.2200","0.1574","0.0117"
"3.3600","0.1644","0.0125"
"3.5000","0.1713","0.0134"
"3.6400","0.1784","0.0141"
"3.7800","0.1854","0.0150"
"3.9200","0.1923","0.0161"
"4.0600","0.1994","0.0168"
"4.2000","0.2063","0.0172"
"4.3400","0.2135","0.0178"
"4.4800","0.2204","0.0187"
"4.6200","0.2272","0.0192"
"4.7600","0.2343","0.0200"
"4.9000","0.2414","0.0206"
"5.0400","0.2484","0.0211"
"5.1800","0.2555","0.0219"
"5.3200","0.2622","0.0224"
"5.4600","0.2694","0.0234"
"5.6000","0.2764","0.0237"
"5.7400","0.2834","0.0241"
"5.8800","0.2905","0.0245"
"6.0200","0.2972","0.0251"
"6.1600","0.3044","0.0258"
"6.3000","0.3114","0.0263"
"6.4400","0.3183","0.0270"
"6.5800","0.3255","0.0282"
"6.7200","0.3323","0.0290"
"6.8600","0.3395","0.0300"
"7.0000","0.3464","0.0304"
"7.1400","0.3532","0.0310"
"7.2800","0.3604","0.0318"
"7.4200","0.3673","0.0325"
"7.5600","0.3745","0.0334"
"7.7000","0.3814","0.0339"
"7.8400","0.3882","0.0345"
"7.9800","0.3954","0.0345"
"8.1200","0.4024","0.0347"
"8.2600","0.4094","0.0345"
"8.4000","0.4164","0.0346"
"8.5400","0.4232","0.0349"
"8.6800","0.4303","0.0347"
"8.8200","0.4374","0.0347"
"8.9600","0.4444","0.0350"
"9.1000","0.4514","0.0345"
"9.2400","0.4583","0.0346"
"9.3800","0.4654","0.0346"
"9.5200","0.4725","0.0347"
"9.6600","0.4793","0.0345"
"9.8000","0.4863","0.0345"
"9.9400","0.4933","0.0347"
"10.0800","0.5005","0.0350"
"10.2200","0.5075","0.0348"
"10.3600","0.5142","0.0348"
"10.5000","0.5213","0.0348"
"10.6400","0.5283","0.0349"
"10.7800","0.5354","0.0349"
"10.9200","0.5425","0.0351"
"11.0600","0.5492","0.0349"
"11.2000","0.5563","0.0346"
"11.3400","0.5634","0.0346"
"11.4800","0.5704","0.0348"
"11.6200","0.5775","0.0350"
"11.7600","0.5843","0.0347"
"11.9000","0.5914","0.0350"
"12.0400","0.5984","0.0350"
"12.1800","0.6053","0.0350"
"12.3200","0.6124","0.0349"
"12.4600","0.6193","0.0351"
"12.6000","0.6265","0.0352"
"12.7400","0.6335","0.0350"
"12.8800","0.6403","0.0351"
"13.0200","0.6473","0.0353"
"13.1600","0.6543","0.0351"
"13.3000","0.6614","0.0351"
"13.4400","0.6685","0.0351"
"13.5800","0.6753","0.0349"
"13.7200","0.6823","0.0354"
"13.8600","0.6894","0.0372"
"14.0000","0.6964","0.0375"
"14.1400","0.7034","0.0376"
"14.2800","0.7103","0.0375"
"14.4200","0.7173","0.0381"
"14.5600","0.7244","0.0400"
"14.7000","0.7313","0.0418"
"14.8400","0.7384","0.0432"
"14.9800","0.7453","0.0444"
"15.1200","0.7524","0.0458"
"15.2600","0.7595","0.0474"
"15.4000","0.7663","0.0489"
"15.5400","0.7734","0.0501"
"15.6800","0.7803","0.0513"
"15.8200","0.7874","0.0526"
"15.9600","0.7945","0.0542"
"16.1000","0.8013","0.0555"
"16.2400","0.8084","0.0570"
"16.3800","0.8154","0.0586"
"16.5200","0.8225","0.0602"
"16.6600","0.8294","0.0619"
"16.8000","0.8362","0.0632"
"16.9400","0.8434","0.0649"
"17.0800","0.8503","0.0664"
"17.2200","0.8574","0.0681"
"17.3600","0.8644","0.0698"
"17.5000","0.8713","0.0718"
"17.6400","0.8784","0.0741"
"17.7800","0.8854","0.0760"
"17.9200","0.8923","0.0784"
"18.0600","0.8994","0.0805"
"18.2000","0.9063","0.0826"
"18.3400","0.9134","0.0851"
"18.4800","0.9205","0.0876"
"18.6200","0.9273","0.0897"
"18.7600","0.9344","0.0921"
"18.9000","0.9414","0.0944"
"19.0400","0.9485","0.0968"
"19.1800","0.9554","0.0989"
"19.3200","0.9622","0.1014"
"19.4600","0.9693","0.1041"
"19.6000","0.9764","0.1063"
"19.7400","0.9834","0.1090"
"19.8800","0.9905","0.1116"
"20.0200","0.9973","0.1138"
"20.1600","1.0043","0.1163"
"20.3000","1.0114","0.1189"
"20.4400","1.0183","0.1214"
"20.5800","1.0254","0.1241"
"20.7200","1.0323","0.1264"
"20.8600","1.0394","0.1293"
"21.0000","1.0464","0.1319"
"21.1400","1.0533","0.1342"
"21.2800","1.0604","0.1368"
"21.4200","1.0673","0.1395"
"21.5600","1.0745","0.1423"
"21.7000","1.0814","0.1446"
"21.8400","1.0882","0.1470"
"21.9800","1.0954","0.1500"
"22.1200","1.1024","0.1526"
"22.2600","1.1095","0.1554"
"22.4000","1.1165","0.1579"
"22.5400","1.1233","0.1602"
"22.6800","1.1303","0.1631"
