Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60%AP & 40%PDMS","Parker Treubert
Patrick Crandall
Robert Tullos",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/2/2019","14.29","18.75","Circular","43.16","43.16","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0019","0.0000"
"0.2800","0.0097","0.0000"
"0.4200","0.0168","0.0004"
"0.5600","0.0239","0.0004"
"0.7000","0.0310","0.0004"
"0.8400","0.0378","0.0007"
"0.9800","0.0450","0.0008"
"1.1200","0.0520","0.0008"
"1.2600","0.0589","0.0011"
"1.4000","0.0659","0.0013"
"1.5400","0.0729","0.0013"
"1.6800","0.0800","0.0016"
"1.8200","0.0870","0.0016"
"1.9600","0.0938","0.0019"
"2.1000","0.1009","0.0019"
"2.2400","0.1079","0.0023"
"2.3800","0.1150","0.0023"
"2.5200","0.1221","0.0024"
"2.6600","0.1288","0.0023"
"2.8000","0.1359","0.0025"
"2.9400","0.1429","0.0026"
"3.0800","0.1499","0.0030"
"3.2200","0.1570","0.0033"
"3.3600","0.1638","0.0032"
"3.5000","0.1709","0.0033"
"3.6400","0.1780","0.0034"
"3.7800","0.1849","0.0036"
"3.9200","0.1920","0.0037"
"4.0600","0.1988","0.0037"
"4.2000","0.2059","0.0038"
"4.3400","0.2130","0.0043"
"4.4800","0.2198","0.0042"
"4.6200","0.2270","0.0046"
"4.7600","0.2339","0.0045"
"4.9000","0.2410","0.0046"
"5.0400","0.2480","0.0047"
"5.1800","0.2548","0.0050"
"5.3200","0.2619","0.0051"
"5.4600","0.2689","0.0052"
"5.6000","0.2760","0.0054"
"5.7400","0.2830","0.0055"
"5.8800","0.2898","0.0057"
"6.0200","0.2969","0.0056"
"6.1600","0.3039","0.0058"
"6.3000","0.3109","0.0061"
"6.4400","0.3180","0.0063"
"6.5800","0.3248","0.0063"
"6.7200","0.3319","0.0066"
"6.8600","0.3390","0.0068"
"7.0000","0.3459","0.0070"
"7.1400","0.3529","0.0072"
"7.2800","0.3599","0.0072"
"7.4200","0.3670","0.0074"
"7.5600","0.3740","0.0075"
"7.7000","0.3808","0.0077"
"7.8400","0.3879","0.0081"
"7.9800","0.3949","0.0081"
"8.1200","0.4020","0.0085"
"8.2600","0.4091","0.0087"
"8.4000","0.4158","0.0086"
"8.5400","0.4229","0.0087"
"8.6800","0.4299","0.0090"
"8.8200","0.4369","0.0093"
"8.9600","0.4440","0.0094"
"9.1000","0.4508","0.0097"
"9.2400","0.4579","0.0100"
"9.3800","0.4650","0.0100"
"9.5200","0.4719","0.0105"
"9.6600","0.4790","0.0106"
"9.8000","0.4859","0.0108"
"9.9400","0.4931","0.0111"
"10.0800","0.5000","0.0112"
"10.2200","0.5067","0.0116"
"10.3600","0.5140","0.0117"
"10.5000","0.5209","0.0118"
"10.6400","0.5281","0.0122"
"10.7800","0.5351","0.0125"
"10.9200","0.5418","0.0128"
"11.0600","0.5489","0.0129"
"11.2000","0.5559","0.0132"
"11.3400","0.5630","0.0137"
"11.4800","0.5700","0.0141"
"11.6200","0.5769","0.0142"
"11.7600","0.5839","0.0142"
"11.9000","0.5910","0.0147"
"12.0400","0.5979","0.0151"
"12.1800","0.6050","0.0156"
"12.3200","0.6119","0.0157"
"12.4600","0.6190","0.0164"
"12.6000","0.6260","0.0165"
"12.7400","0.6328","0.0167"
"12.8800","0.6400","0.0171"
"13.0200","0.6469","0.0176"
"13.1600","0.6540","0.0181"
"13.3000","0.6610","0.0183"
"13.4400","0.6678","0.0187"
"13.5800","0.6749","0.0189"
"13.7200","0.6819","0.0196"
"13.8600","0.6890","0.0198"
"14.0000","0.6960","0.0202"
"14.1400","0.7028","0.0207"
"14.2800","0.7100","0.0210"
"14.4200","0.7170","0.0214"
"14.5600","0.7239","0.0220"
"14.7000","0.7310","0.0221"
"14.8400","0.7378","0.0226"
"14.9800","0.7450","0.0232"
"15.1200","0.7519","0.0235"
"15.2600","0.7588","0.0240"
"15.4000","0.7660","0.0243"
"15.5400","0.7729","0.0250"
"15.6800","0.7800","0.0253"
"15.8200","0.7870","0.0258"
"15.9600","0.7938","0.0262"
"16.1000","0.8009","0.0266"
"16.2400","0.8079","0.0270"
"16.3800","0.8150","0.0275"
"16.5200","0.8220","0.0281"
"16.6600","0.8289","0.0283"
"16.8000","0.8359","0.0290"
"16.9400","0.8430","0.0295"
"17.0800","0.8500","0.0299"
"17.2200","0.8570","0.0304"
"17.3600","0.8638","0.0308"
"17.5000","0.8709","0.0312"
"17.6400","0.8780","0.0318"
"17.7800","0.8849","0.0323"
"17.9200","0.8920","0.0327"
"18.0600","0.8988","0.0332"
"18.2000","0.9060","0.0338"
"18.3400","0.9129","0.0342"
"18.4800","0.9198","0.0346"
"18.6200","0.9269","0.0351"
"18.7600","0.9339","0.0357"
"18.9000","0.9410","0.0363"
"19.0400","0.9481","0.0367"
"19.1800","0.9548","0.0373"
"19.3200","0.9620","0.0378"
"19.4600","0.9689","0.0384"
"19.6000","0.9761","0.0390"
"19.7400","0.9830","0.0395"
"19.8800","0.9898","0.0398"
"20.0200","0.9969","0.0405"
"20.1600","1.0039","0.0409"
"20.3000","1.0110","0.0416"
"20.4400","1.0180","0.0421"
"20.5800","1.0249","0.0427"
"20.7200","1.0319","0.0433"
"20.8600","1.0390","0.0436"
"21.0000","1.0459","0.0443"
"21.1400","1.0529","0.0449"
"21.2800","1.0598","0.0454"
"21.4200","1.0670","0.0460"
"21.5600","1.0740","0.0467"
"21.7000","1.0808","0.0470"
"21.8400","1.0879","0.0478"
"21.9800","1.0949","0.0482"
"22.1200","1.1020","0.0489"
"22.2600","1.1090","0.0495"
"22.4000","1.1157","0.0499"
"22.5400","1.1229","0.0506"
"22.6800","1.1300","0.0511"
"22.8200","1.1370","0.0517"
"22.9600","1.1440","0.0521"
"23.1000","1.1508","0.0528"
"23.2400","1.1580","0.0535"
"23.3800","1.1650","0.0541"
"23.5200","1.1719","0.0547"
"23.6600","1.1790","0.0553"
"23.8000","1.1858","0.0561"
"23.9400","1.1931","0.0565"
"24.0800","1.2000","0.0570"
"24.2200","1.2068","0.0577"
"24.3600","1.2139","0.0584"
"24.5000","1.2209","0.0591"
"24.6400","1.2281","0.0594"
"24.7800","1.2350","0.0601"
"24.9200","1.2417","0.0608"
"25.0600","1.2489","0.0615"
"25.2000","1.2560","0.0622"
"25.3400","1.2631","0.0628"
"25.4800","1.2700","0.0632"
"25.6200","1.2768","0.0639"
"25.7600","1.2839","0.0646"
"25.9000","1.2910","0.0653"
"26.0400","1.2980","0.0659"
"26.1800","1.3050","0.0663"
"26.3200","1.3119","0.0671"
"26.4600","1.3190","0.0677"
"26.6000","1.3260","0.0684"
"26.7400","1.3328","0.0691"
"26.8800","1.3399","0.0696"
"27.0200","1.3468","0.0704"
"27.1600","1.3540","0.0710"
"27.3000","1.3610","0.0717"
"27.4400","1.3678","0.0723"
"27.5800","1.3749","0.0730"
"27.7200","1.3819","0.0735"
"27.8600","1.3890","0.0743"
"28.0000","1.3960","0.0748"
"28.1400","1.4028","0.0754"
"28.2800","1.4099","0.0761"
"28.4200","1.4169","0.0770"
"28.5600","1.4240","0.0777"
"28.7000","1.4311","0.0782"
"28.8400","1.4378","0.0787"
"28.9800","1.4450","0.0796"
"29.1200","1.4519","0.0805"
"29.2600","1.4589","0.0807"
"29.4000","1.4660","0.0817"
"29.5400","1.4728","0.0822"
"29.6800","1.4800","0.0829"
"29.8200","1.4870","0.0838"
"29.9600","1.4938","0.0844"
"30.1000","1.5010","0.0850"
"30.2400","1.5079","0.0856"
"30.3800","1.5150","0.0863"
"30.5200","1.5220","0.0870"
"30.6600","1.5288","0.0876"
"30.8000","1.5359","0.0884"
"30.9400","1.5429","0.0889"
"31.0800","1.5500","0.0897"
"31.2200","1.5570","0.0906"
"31.3600","1.5638","0.0911"
"31.5000","1.5709","0.0919"
"31.6400","1.5780","0.0926"
"31.7800","1.5850","0.0934"
"31.9200","1.5920","0.0938"
"32.0600","1.5988","0.0945"
"32.2000","1.6060","0.0955"
"32.3400","1.6130","0.0958"
"32.4800","1.6199","0.0967"
"32.6200","1.6270","0.0973"
"32.7600","1.6338","0.0980"
"32.9000","1.6410","0.0989"
"33.0400","1.6480","0.0995"
"33.1800","1.6548","0.0999"
"33.3200","1.6619","0.1009"
"33.4600","1.6689","0.1018"
"33.6000","1.6760","0.1020"
"33.7400","1.6830","0.1031"
"33.8800","1.6898","0.1037"
"34.0200","1.6969","0.1043"
"34.1600","1.7039","0.1051"
"34.3000","1.7110","0.1057"
"34.4400","1.7180","0.1064"
"34.5800","1.7248","0.1071"
"34.7200","1.7320","0.1076"
"34.8600","1.7390","0.1085"
"35.0000","1.7459","0.1090"
"35.1400","1.7530","0.1099"
"35.2800","1.7599","0.1105"
"35.4200","1.7670","0.1111"
"35.5600","1.7740","0.1120"
"35.7000","1.7809","0.1126"
"35.8400","1.7879","0.1133"
"35.9800","1.7949","0.1141"
"36.1200","1.8020","0.1150"
"36.2600","1.8090","0.1154"
"36.4000","1.8158","0.1161"
"36.5400","1.8229","0.1166"
"36.6800","1.8299","0.1174"
"36.8200","1.8370","0.1181"
"36.9600","1.8440","0.1189"
"37.1000","1.8508","0.1195"
"37.2400","1.8579","0.1202"
"37.3800","1.8650","0.1210"
"37.5200","1.8720","0.1215"
"37.6600","1.8790","0.1223"
"37.8000","1.8858","0.1228"
"37.9400","1.8929","0.1235"
"38.0800","1.9000","0.1242"
"38.2200","1.9069","0.1250"
"38.3600","1.9140","0.1255"
"38.5000","1.9209","0.1261"
"38.6400","1.9280","0.1271"
"38.7800","1.9350","0.1276"
"38.9200","1.9418","0.1284"
"39.0600","1.9489","0.1289"
"39.2000","1.9559","0.1296"
"39.3400","1.9630","0.1302"
"39.4800","1.9700","0.1306"
"39.6200","1.9767","0.1315"
"39.7600","1.9839","0.1322"
"39.9000","1.9909","0.1327"
"40.0400","1.9980","0.1334"
"40.1800","2.0050","0.1340"
"40.3200","2.0118","0.1346"
"40.4600","2.0189","0.1352"
"40.6000","2.0260","0.1359"
"40.7400","2.0330","0.1362"
"40.8800","2.0400","0.1371"
"41.0200","2.0469","0.1379"
"41.1600","2.0540","0.1384"
"41.3000","2.0610","0.1392"
"41.4400","2.0679","0.1397"
"41.5800","2.0749","0.1404"
"41.7200","2.0819","0.1411"
"41.8600","2.0890","0.1417"
"42.0000","2.0961","0.1426"
"42.1400","2.1028","0.1431"
"42.2800","2.1099","0.1437"
"42.4200","2.1169","0.1442"
"42.5600","2.1240","0.1450"
"42.7000","2.1310","0.1457"
"42.8400","2.1378","0.1464"
"42.9800","2.1449","0.1470"
"43.1200","2.1519","0.1477"
"43.2600","2.1590","0.1485"
"43.4000","2.1660","0.1491"
"43.5400","2.1728","0.1500"
"43.6800","2.1800","0.1504"
"43.8200","2.1869","0.1514"
"43.9600","2.1938","0.1516"
"44.1000","2.2010","0.1527"
"44.2400","2.2079","0.1534"
"44.3800","2.2151","0.1541"
"44.5200","2.2220","0.1547"
"44.6600","2.2289","0.1553"
"44.8000","2.2359","0.1560"
"44.9400","2.2429","0.1569"
"45.0800","2.2500","0.1574"
"45.2200","2.2570","0.1582"
"45.3600","2.2638","0.1589"
"45.5000","2.2709","0.1596"
"45.6400","2.2779","0.1601"
"45.7800","2.2850","0.1611"
"45.9200","2.2920","0.1619"
"46.0600","2.2988","0.1626"
"46.2000","2.3059","0.1635"
"46.3400","2.3129","0.1642"
"46.4800","2.3199","0.1649"
"46.6200","2.3270","0.1658"
"46.7600","2.3338","0.1665"
"46.9000","2.3410","0.1671"
"47.0400","2.3480","0.1679"
"47.1800","2.3549","0.1687"
"47.3200","2.3620","0.1693"
"47.4600","2.3689","0.1700"
"47.6000","2.3759","0.1709"
"47.7400","2.3830","0.1716"
"47.8800","2.3898","0.1722"
"48.0200","2.3970","0.1728"
"48.1600","2.4039","0.1737"
"48.3000","2.4110","0.1745"
"48.4400","2.4180","0.1751"
"48.5800","2.4248","0.1755"
"48.7200","2.4319","0.1764"
"48.8600","2.4389","0.1772"
"49.0000","2.4459","0.1778"
"49.1400","2.4530","0.1784"
"49.2800","2.4599","0.1791"
"49.4200","2.4670","0.1800"
"49.5600","2.4740","0.1806"
"49.7000","2.4809","0.1813"
"49.8400","2.4880","0.1822"
"49.9800","2.4949","0.1825"
"50.1200","2.5020","0.1835"
"50.2600","2.5090","0.1840"
"50.4000","2.5159","0.1845"
"50.5400","2.5229","0.1853"
"50.6800","2.5300","0.1859"
"50.8200","2.5370","0.1869"
"50.9600","2.5440","0.1875"
"51.1000","2.5508","0.1881"
"51.2400","2.5579","0.1887"
"51.3800","2.5649","0.1893"
"51.5200","2.5720","0.1899"
"51.6600","2.5791","0.1909"
"51.8000","2.5858","0.1914"
"51.9400","2.5929","0.1923"
"52.0800","2.6000","0.1928"
"52.2200","2.6069","0.1935"
"52.3600","2.6140","0.1939"
"52.5000","2.6208","0.1948"
"52.6400","2.6280","0.1954"
"52.7800","2.6350","0.1962"
"52.9200","2.6419","0.1969"
"53.0600","2.6490","0.1974"
"53.2000","2.6559","0.1982"
"53.3400","2.6631","0.1989"
"53.4800","2.6700","0.1994"
"53.6200","2.6768","0.2001"
"53.7600","2.6839","0.2007"
"53.9000","2.6910","0.2014"
"54.0400","2.6980","0.2019"
"54.1800","2.7050","0.2026"
"54.3200","2.7118","0.2031"
"54.4600","2.7189","0.2039"
"54.6000","2.7259","0.2047"
"54.7400","2.7329","0.2053"
"54.8800","2.7400","0.2058"
"55.0200","2.7468","0.2065"
"55.1600","2.7539","0.2071"
"55.3000","2.7610","0.2076"
"55.4400","2.7678","0.2083"
"55.5800","2.7749","0.2089"
"55.7200","2.7819","0.2095"
"55.8600","2.7890","0.2101"
"56.0000","2.7959","0.2109"
"56.1400","2.8028","0.2113"
"56.2800","2.8100","0.2120"
"56.4200","2.8170","0.2129"
"56.5600","2.8240","0.2133"
"56.7000","2.8310","0.2141"
"56.8400","2.8378","0.2147"
"56.9800","2.8450","0.2152"
"57.1200","2.8520","0.2160"
"57.2600","2.8589","0.2166"
"57.4000","2.8660","0.2174"
"57.5400","2.8728","0.2179"
"57.6800","2.8801","0.2186"
"57.8200","2.8870","0.2188"
"57.9600","2.8938","0.2198"
"58.1000","2.9010","0.2203"
"58.2400","2.9079","0.2210"
"58.3800","2.9151","0.2218"
"58.5200","2.9219","0.2222"
"58.6600","2.9287","0.2228"
"58.8000","2.9360","0.2235"
"58.9400","2.9429","0.2239"
"59.0800","2.9500","0.2246"
"59.2200","2.9570","0.2251"
"59.3600","2.9638","0.2258"
"59.5000","2.9709","0.2265"
"59.6400","2.9779","0.2272"
"59.7800","2.9850","0.2277"
"59.9200","2.9920","0.2284"
"60.0600","2.9989","0.2289"
"60.2000","3.0059","0.2295"
"60.3400","3.0130","0.2300"
"60.4800","3.0199","0.2306"
"60.6200","3.0270","0.2314"
"60.7600","3.0338","0.2317"
"60.9000","3.0409","0.2325"
"61.0400","3.0479","0.2330"
"61.1800","3.0548","0.2335"
"61.3200","3.0620","0.2344"
"61.4600","3.0689","0.2348"
"61.6000","3.0760","0.2354"
"61.7400","3.0830","0.2360"
"61.8800","3.0898","0.2367"
"62.0200","3.0969","0.2370"
"62.1600","3.1039","0.2377"
"62.3000","3.1110","0.2384"
"62.4400","3.1181","0.2390"
"62.5800","3.1248","0.2393"
"62.7200","3.1319","0.2400"
"62.8600","3.1389","0.2406"
"63.0000","3.1460","0.2412"
"63.1400","3.1530","0.2419"
"63.2800","3.1598","0.2424"
"63.4200","3.1670","0.2430"
"63.5600","3.1740","0.2434"
"63.7000","3.1809","0.2441"
"63.8400","3.1880","0.2446"
"63.9800","3.1949","0.2451"
"64.1200","3.2020","0.2458"
"64.2600","3.2090","0.2463"
"64.4000","3.2158","0.2470"
"64.5400","3.2229","0.2477"
"64.6800","3.2299","0.2481"
"64.8200","3.2370","0.2487"
"64.9600","3.2440","0.2492"
"65.1000","3.2508","0.2498"
"65.2400","3.2579","0.2503"
"65.3800","3.2649","0.2509"
"65.5200","3.2720","0.2515"
"65.6600","3.2790","0.2519"
"65.8000","3.2858","0.2527"
"65.9400","3.2930","0.2532"
"66.0800","3.3000","0.2538"
"66.2200","3.3070","0.2545"
"66.3600","3.3140","0.2548"
"66.5000","3.3208","0.2553"
"66.6400","3.3280","0.2559"
"66.7800","3.3350","0.2566"
"66.9200","3.3418","0.2572"
"67.0600","3.3489","0.2576"
"67.2000","3.3559","0.2579"
"67.3400","3.3630","0.2588"
"67.4800","3.3700","0.2591"
"67.6200","3.3768","0.2597"
"67.7600","3.3839","0.2603"
"67.9000","3.3909","0.2608"
"68.0400","3.3980","0.2616"
"68.1800","3.4050","0.2620"
"68.3200","3.4117","0.2624"
"68.4600","3.4189","0.2630"
"68.6000","3.4260","0.2635"
"68.7400","3.4330","0.2641"
"68.8800","3.4400","0.2647"
"69.0200","3.4468","0.2649"
"69.1600","3.4539","0.2655"
"69.3000","3.4610","0.2661"
"69.4400","3.4679","0.2665"
"69.5800","3.4750","0.2674"
"69.7200","3.4819","0.2678"
"69.8600","3.4890","0.2683"
"70.0000","3.4960","0.2690"
"70.1400","3.5028","0.2691"
"70.2800","3.5099","0.2699"
"70.4200","3.5169","0.2703"
"70.5600","3.5240","0.2708"
"70.7000","3.5310","0.2715"
"70.8400","3.5377","0.2719"
"70.9800","3.5449","0.2725"
"71.1200","3.5519","0.2729"
"71.2600","3.5590","0.2735"
"71.4000","3.5661","0.2741"
"71.5400","3.5728","0.2745"
"71.6800","3.5799","0.2751"
"71.8200","3.5870","0.2755"
"71.9600","3.5939","0.2764"
"72.1000","3.6011","0.2768"
"72.2400","3.6078","0.2772"
"72.3800","3.6150","0.2778"
"72.5200","3.6220","0.2783"
"72.6600","3.6288","0.2786"
"72.8000","3.6359","0.2793"
"72.9400","3.6429","0.2797"
"73.0800","3.6500","0.2802"
"73.2200","3.6570","0.2808"
"73.3600","3.6638","0.2813"
"73.5000","3.6709","0.2817"
"73.6400","3.6779","0.2825"
"73.7800","3.6850","0.2827"
"73.9200","3.6920","0.2836"
"74.0600","3.6988","0.2837"
"74.2000","3.7059","0.2844"
"74.3400","3.7129","0.2849"
"74.4800","3.7200","0.2855"
"74.6200","3.7270","0.2860"
"74.7600","3.7338","0.2862"
"74.9000","3.7409","0.2871"
"75.0400","3.7480","0.2874"
"75.1800","3.7549","0.2879"
"75.3200","3.7619","0.2883"
"75.4600","3.7688","0.2891"
"75.6000","3.7760","0.2894"
"75.7400","3.7831","0.2899"
"75.8800","3.7899","0.2904"
"76.0200","3.7969","0.2909"
"76.1600","3.8039","0.2916"
"76.3000","3.8110","0.2918"
"76.4400","3.8180","0.2925"
"76.5800","3.8248","0.2928"
"76.7200","3.8319","0.2932"
"76.8600","3.8389","0.2938"
"77.0000","3.8460","0.2943"
"77.1400","3.8531","0.2949"
"77.2800","3.8598","0.2952"
"77.4200","3.8669","0.2958"
"77.5600","3.8739","0.2963"
"77.7000","3.8809","0.2964"
"77.8400","3.8880","0.2971"
"77.9800","3.8948","0.2977"
"78.1200","3.9020","0.2981"
"78.2600","3.9090","0.2985"
"78.4000","3.9159","0.2991"
"78.5400","3.9230","0.2996"
"78.6800","3.9299","0.2998"
"78.8200","3.9370","0.3007"
"78.9600","3.9440","0.3010"
"79.1000","3.9508","0.3013"
"79.2400","3.9579","0.3018"
"79.3800","3.9649","0.3026"
"79.5200","3.9720","0.3027"
"79.6600","3.9790","0.3033"
"79.8000","3.9858","0.3037"
"79.9400","3.9929","0.3041"
"80.0800","3.9999","0.3047"
"80.2200","4.0069","0.3055"
"80.3600","4.0140","0.3057"
"80.5000","4.0208","0.3061"
"80.6400","4.0279","0.3064"
"80.7800","4.0350","0.3072"
"80.9200","4.0419","0.3073"
"81.0600","4.0491","0.3080"
"81.2000","4.0558","0.3083"
"81.3400","4.0629","0.3088"
"81.4800","4.0700","0.3093"
"81.6200","4.0769","0.3098"
"81.7600","4.0840","0.3102"
"81.9000","4.0909","0.3107"
"82.0400","4.0980","0.3112"
"82.1800","4.1050","0.3116"
"82.3200","4.1118","0.3119"
"82.4600","4.1189","0.3123"
"82.6000","4.1259","0.3126"
