Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60% Sugar and 40% PDMS","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/2/2019","19.39","18.76","Circular","45.13","45.13","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0020","0.0002"
"0.2800","0.0095","0.0013"
"0.4200","0.0167","0.0021"
"0.5600","0.0239","0.0027"
"0.7000","0.0308","0.0037"
"0.8400","0.0376","0.0044"
"0.9800","0.0448","0.0049"
"1.1200","0.0518","0.0057"
"1.2600","0.0588","0.0065"
"1.4000","0.0659","0.0072"
"1.5400","0.0727","0.0079"
"1.6800","0.0798","0.0085"
"1.8200","0.0868","0.0093"
"1.9600","0.0938","0.0097"
"2.1000","0.1008","0.0105"
"2.2400","0.1078","0.0113"
"2.3800","0.1149","0.0117"
"2.5200","0.1219","0.0125"
"2.6600","0.1288","0.0131"
"2.8000","0.1358","0.0139"
"2.9400","0.1428","0.0144"
"3.0800","0.1499","0.0153"
"3.2200","0.1569","0.0158"
"3.3600","0.1637","0.0165"
"3.5000","0.1708","0.0172"
"3.6400","0.1778","0.0179"
"3.7800","0.1848","0.0186"
"3.9200","0.1919","0.0194"
"4.0600","0.1987","0.0201"
"4.2000","0.2058","0.0205"
"4.3400","0.2128","0.0213"
"4.4800","0.2198","0.0222"
"4.6200","0.2269","0.0228"
"4.7600","0.2337","0.0234"
"4.9000","0.2409","0.0242"
"5.0400","0.2479","0.0252"
"5.1800","0.2547","0.0257"
"5.3200","0.2619","0.0266"
"5.4600","0.2688","0.0271"
"5.6000","0.2760","0.0278"
"5.7400","0.2828","0.0285"
"5.8800","0.2896","0.0291"
"6.0200","0.2968","0.0300"
"6.1600","0.3038","0.0307"
"6.3000","0.3110","0.0315"
"6.4400","0.3179","0.0322"
"6.5800","0.3247","0.0328"
"6.7200","0.3318","0.0334"
"6.8600","0.3388","0.0344"
"7.0000","0.3458","0.0351"
"7.1400","0.3529","0.0357"
"7.2800","0.3597","0.0364"
"7.4200","0.3668","0.0373"
"7.5600","0.3738","0.0380"
"7.7000","0.3807","0.0386"
"7.8400","0.3878","0.0392"
"7.9800","0.3948","0.0398"
"8.1200","0.4019","0.0407"
"8.2600","0.4088","0.0415"
"8.4000","0.4157","0.0422"
"8.5400","0.4229","0.0429"
"8.6800","0.4298","0.0437"
"8.8200","0.4369","0.0444"
"8.9600","0.4439","0.0451"
"9.1000","0.4507","0.0458"
"9.2400","0.4578","0.0464"
"9.3800","0.4648","0.0475"
"9.5200","0.4718","0.0479"
"9.6600","0.4789","0.0489"
"9.8000","0.4857","0.0496"
"9.9400","0.4929","0.0503"
"10.0800","0.4998","0.0509"
"10.2200","0.5068","0.0518"
"10.3600","0.5139","0.0524"
"10.5000","0.5207","0.0531"
"10.6400","0.5279","0.0540"
"10.7800","0.5348","0.0547"
"10.9200","0.5417","0.0554"
"11.0600","0.5488","0.0560"
"11.2000","0.5558","0.0568"
"11.3400","0.5629","0.0577"
"11.4800","0.5699","0.0583"
"11.6200","0.5767","0.0589"
"11.7600","0.5837","0.0598"
"11.9000","0.5908","0.0604"
"12.0400","0.5979","0.0612"
"12.1800","0.6049","0.0618"
"12.3200","0.6117","0.0627"
"12.4600","0.6188","0.0634"
"12.6000","0.6259","0.0642"
"12.7400","0.6328","0.0648"
"12.8800","0.6399","0.0658"
"13.0200","0.6467","0.0662"
"13.1600","0.6538","0.0670"
"13.3000","0.6609","0.0679"
"13.4400","0.6677","0.0683"
"13.5800","0.6748","0.0695"
"13.7200","0.6817","0.0702"
"13.8600","0.6889","0.0710"
"14.0000","0.6959","0.0717"
"14.1400","0.7027","0.0722"
"14.2800","0.7098","0.0731"
"14.4200","0.7168","0.0741"
"14.5600","0.7239","0.0747"
"14.7000","0.7309","0.0753"
"14.8400","0.7377","0.0761"
"14.9800","0.7448","0.0769"
"15.1200","0.7518","0.0777"
"15.2600","0.7589","0.0784"
"15.4000","0.7659","0.0791"
"15.5400","0.7726","0.0801"
"15.6800","0.7798","0.0806"
"15.8200","0.7869","0.0815"
"15.9600","0.7938","0.0821"
"16.1000","0.8009","0.0827"
"16.2400","0.8077","0.0836"
"16.3800","0.8148","0.0845"
"16.5200","0.8218","0.0851"
"16.6600","0.8287","0.0859"
"16.8000","0.8358","0.0866"
"16.9400","0.8428","0.0876"
"17.0800","0.8498","0.0882"
"17.2200","0.8569","0.0891"
