Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"70% AP and 30% PDMS","Team2_Walker_Hill_Vu",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/5/2019","20.52","18.85","Circular","45.23","45.23","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0020","-0.0001"
"0.2800","0.0102","0.0005"
"0.4200","0.0172","0.0009"
"0.5600","0.0243","0.0009"
"0.7000","0.0313","0.0013"
"0.8400","0.0384","0.0015"
"0.9800","0.0455","0.0018"
"1.1200","0.0523","0.0020"
"1.2600","0.0593","0.0020"
"1.4000","0.0664","0.0025"
"1.5400","0.0734","0.0026"
"1.6800","0.0805","0.0026"
"1.8200","0.0873","0.0029"
"1.9600","0.0945","0.0029"
"2.1000","0.1014","0.0029"
"2.2400","0.1082","0.0030"
"2.3800","0.1154","0.0031"
"2.5200","0.1223","0.0033"
"2.6600","0.1295","0.0034"
"2.8000","0.1365","0.0036"
"2.9400","0.1433","0.0036"
"3.0800","0.1504","0.0040"
"3.2200","0.1574","0.0041"
"3.3600","0.1644","0.0042"
"3.5000","0.1715","0.0047"
"3.6400","0.1783","0.0047"
"3.7800","0.1854","0.0049"
"3.9200","0.1924","0.0049"
"4.0600","0.1994","0.0053"
"4.2000","0.2064","0.0052"
"4.3400","0.2133","0.0056"
"4.4800","0.2204","0.0058"
"4.6200","0.2274","0.0061"
"4.7600","0.2343","0.0061"
"4.9000","0.2414","0.0067"
"5.0400","0.2483","0.0067"
"5.1800","0.2555","0.0068"
"5.3200","0.2625","0.0072"
"5.4600","0.2693","0.0072"
"5.6000","0.2764","0.0075"
"5.7400","0.2834","0.0077"
"5.8800","0.2904","0.0079"
"6.0200","0.2975","0.0078"
"6.1600","0.3042","0.0081"
"6.3000","0.3114","0.0086"
"6.4400","0.3184","0.0085"
"6.5800","0.3254","0.0086"
"6.7200","0.3325","0.0089"
"6.8600","0.3393","0.0090"
"7.0000","0.3464","0.0095"
"7.1400","0.3534","0.0095"
"7.2800","0.3603","0.0098"
"7.4200","0.3674","0.0101"
"7.5600","0.3743","0.0103"
"7.7000","0.3815","0.0105"
"7.8400","0.3884","0.0109"
"7.9800","0.3953","0.0112"
"8.1200","0.4024","0.0115"
"8.2600","0.4093","0.0120"
"8.4000","0.4165","0.0121"
"8.5400","0.4235","0.0125"
"8.6800","0.4303","0.0129"
"8.8200","0.4373","0.0133"
"8.9600","0.4444","0.0138"
"9.1000","0.4515","0.0142"
"9.2400","0.4585","0.0145"
"9.3800","0.4652","0.0151"
"9.5200","0.4723","0.0155"
"9.6600","0.4794","0.0161"
"9.8000","0.4864","0.0162"
"9.9400","0.4935","0.0169"
"10.0800","0.5002","0.0177"
"10.2200","0.5074","0.0180"
"10.3600","0.5144","0.0185"
"10.5000","0.5213","0.0191"
"10.6400","0.5284","0.0194"
"10.7800","0.5353","0.0200"
"10.9200","0.5424","0.0206"
"11.0600","0.5495","0.0212"
