Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"80-20","just me",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"6/25/2019","40.17","18.47","Circular","46.30","46.30","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0020","0.0001"
"0.2800","0.0101","0.0009"
"0.4200","0.0170","0.0010"
"0.5600","0.0243","0.0012"
"0.7000","0.0313","0.0010"
"0.8400","0.0382","0.0013"
"0.9800","0.0452","0.0013"
"1.1200","0.0521","0.0015"
"1.2600","0.0592","0.0017"
"1.4000","0.0663","0.0015"
"1.5400","0.0731","0.0017"
"1.6800","0.0802","0.0017"
"1.8200","0.0872","0.0017"
"1.9600","0.0943","0.0017"
"2.1000","0.1013","0.0017"
"2.2400","0.1081","0.0018"
"2.3800","0.1152","0.0019"
"2.5200","0.1222","0.0017"
"2.6600","0.1293","0.0018"
"2.8000","0.1363","0.0019"
"2.9400","0.1431","0.0022"
"3.0800","0.1503","0.0023"
"3.2200","0.1573","0.0027"
"3.3600","0.1642","0.0028"
"3.5000","0.1713","0.0029"
"3.6400","0.1782","0.0030"
"3.7800","0.1853","0.0031"
"3.9200","0.1923","0.0031"
"4.0600","0.1992","0.0031"
"4.2000","0.2062","0.0033"
"4.3400","0.2132","0.0031"
"4.4800","0.2203","0.0031"
"4.6200","0.2273","0.0033"
"4.7600","0.2341","0.0033"
"4.9000","0.2412","0.0035"
"5.0400","0.2482","0.0036"
"5.1800","0.2553","0.0037"
"5.3200","0.2623","0.0039"
"5.4600","0.2690","0.0039"
"5.6000","0.2762","0.0041"
"5.7400","0.2832","0.0040"
"5.8800","0.2903","0.0043"
"6.0200","0.2973","0.0041"
"6.1600","0.3040","0.0041"
"6.3000","0.3112","0.0041"
"6.4400","0.3183","0.0044"
"6.5800","0.3252","0.0046"
"6.7200","0.3323","0.0049"
"6.8600","0.3392","0.0054"
"7.0000","0.3463","0.0058"
"7.1400","0.3533","0.0063"
"7.2800","0.3601","0.0067"
"7.4200","0.3672","0.0074"
"7.5600","0.3742","0.0083"
"7.7000","0.3814","0.0087"
"7.8400","0.3883","0.0092"
"7.9800","0.3951","0.0099"
"8.1200","0.4022","0.0107"
"8.2600","0.4092","0.0114"
"8.4000","0.4163","0.0120"
"8.5400","0.4233","0.0130"
"8.6800","0.4301","0.0139"
"8.8200","0.4372","0.0147"
"8.9600","0.4443","0.0155"
"9.1000","0.4512","0.0165"
"9.2400","0.4583","0.0174"
"9.3800","0.4652","0.0184"
"9.5200","0.4723","0.0196"
"9.6600","0.4793","0.0204"
"9.8000","0.4861","0.0213"
"9.9400","0.4932","0.0222"
"10.0800","0.5002","0.0236"
"10.2200","0.5073","0.0244"
"10.3600","0.5144","0.0254"
"10.5000","0.5211","0.0264"
"10.6400","0.5282","0.0277"
"10.7800","0.5352","0.0285"
"10.9200","0.5423","0.0293"
"11.0600","0.5494","0.0302"
"11.2000","0.5561","0.0313"
"11.3400","0.5632","0.0321"
"11.4800","0.5702","0.0328"
"11.6200","0.5773","0.0336"
"11.7600","0.5844","0.0342"
"11.9000","0.5911","0.0349"
"12.0400","0.5983","0.0355"
"12.1800","0.6052","0.0357"
"12.3200","0.6122","0.0360"
"12.4600","0.6193","0.0360"
"12.6000","0.6262","0.0370"
"12.7400","0.6334","0.0370"
"12.8800","0.6403","0.0371"
"13.0200","0.6471","0.0371"
"13.1600","0.6542","0.0371"
"13.3000","0.6612","0.0373"
"13.4400","0.6683","0.0374"
"13.5800","0.6753","0.0371"
"13.7200","0.6821","0.0371"
"13.8600","0.6892","0.0371"
"14.0000","0.6962","0.0371"
"14.1400","0.7033","0.0371"
"14.2800","0.7103","0.0373"
"14.4200","0.7171","0.0371"
"14.5600","0.7242","0.0371"
"14.7000","0.7312","0.0371"
"14.8400","0.7382","0.0372"
"14.9800","0.7453","0.0371"
"15.1200","0.7521","0.0372"
"15.2600","0.7593","0.0372"
"15.4000","0.7663","0.0372"
"15.5400","0.7732","0.0372"
"15.6800","0.7803","0.0372"
"15.8200","0.7871","0.0372"
"15.9600","0.7943","0.0372"
"16.1000","0.8013","0.0371"
"16.2400","0.8081","0.0371"
"16.3800","0.8153","0.0375"
"16.5200","0.8222","0.0373"
"16.6600","0.8293","0.0371"
"16.8000","0.8363","0.0374"
"16.9400","0.8431","0.0375"
"17.0800","0.8502","0.0375"
"17.2200","0.8572","0.0374"
"17.3600","0.8642","0.0372"
"17.5000","0.8713","0.0374"
"17.6400","0.8781","0.0376"
"17.7800","0.8853","0.0377"
"17.9200","0.8923","0.0373"
"18.0600","0.8992","0.0376"
"18.2000","0.9062","0.0374"
"18.3400","0.9132","0.0374"
"18.4800","0.9203","0.0377"
"18.6200","0.9273","0.0375"
"18.7600","0.9342","0.0374"
"18.9000","0.9412","0.0375"
"19.0400","0.9482","0.0382"
"19.1800","0.9553","0.0390"
"19.3200","0.9623","0.0392"
"19.4600","0.9691","0.0396"
"19.6000","0.9762","0.0397"
"19.7400","0.9832","0.0399"
"19.8800","0.9903","0.0402"
"20.0200","0.9973","0.0407"
"20.1600","1.0041","0.0414"
"20.3000","1.0112","0.0414"
"20.4400","1.0183","0.0421"
"20.5800","1.0252","0.0426"
"20.7200","1.0323","0.0435"
"20.8600","1.0391","0.0442"
"21.0000","1.0463","0.0455"
"21.1400","1.0533","0.0471"
"21.2800","1.0602","0.0485"
"21.4200","1.0673","0.0505"
"21.5600","1.0742","0.0519"
"21.7000","1.0814","0.0532"
"21.8400","1.0882","0.0546"
"21.9800","1.0951","0.0561"
"22.1200","1.1022","0.0575"
"22.2600","1.1092","0.0591"
"22.4000","1.1164","0.0605"
"22.5400","1.1234","0.0619"
"22.6800","1.1301","0.0634"
"22.8200","1.1372","0.0648"
"22.9600","1.1442","0.0662"
"23.1000","1.1512","0.0676"
"23.2400","1.1583","0.0690"
"23.3800","1.1651","0.0704"
"23.5200","1.1723","0.0722"
"23.6600","1.1793","0.0734"
"23.8000","1.1862","0.0748"
"23.9400","1.1932","0.0763"
"24.0800","1.2002","0.0775"
"24.2200","1.2073","0.0792"
