Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"80% Bi-modal Sugar, 20% PDMS","Joseph Cunningham",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"5/27/2019","37.70","18.82","Circular","45.16","45.16","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0001"
"0.1400","0.0019","0.0001"
"0.2800","0.0101","0.0003"
"0.4200","0.0173","0.0005"
"0.5600","0.0243","0.0006"
"0.7000","0.0312","0.0008"
"0.8400","0.0383","0.0007"
"0.9800","0.0451","0.0007"
"1.1200","0.0524","0.0009"
"1.2600","0.0594","0.0008"
"1.4000","0.0661","0.0013"
"1.5400","0.0733","0.0013"
"1.6800","0.0802","0.0013"
"1.8200","0.0873","0.0014"
"1.9600","0.0944","0.0014"
"2.1000","0.1012","0.0014"
"2.2400","0.1082","0.0013"
"2.3800","0.1153","0.0014"
"2.5200","0.1223","0.0015"
"2.6600","0.1293","0.0015"
"2.8000","0.1362","0.0015"
"2.9400","0.1433","0.0015"
"3.0800","0.1503","0.0016"
"3.2200","0.1571","0.0017"
"3.3600","0.1643","0.0016"
"3.5000","0.1712","0.0016"
"3.6400","0.1784","0.0018"
"3.7800","0.1854","0.0015"
"3.9200","0.1921","0.0015"
"4.0600","0.1993","0.0018"
"4.2000","0.2062","0.0019"
"4.3400","0.2134","0.0018"
"4.4800","0.2204","0.0017"
"4.6200","0.2271","0.0017"
"4.7600","0.2343","0.0020"
"4.9000","0.2412","0.0018"
"5.0400","0.2483","0.0018"
"5.1800","0.2554","0.0019"
"5.3200","0.2622","0.0019"
"5.4600","0.2693","0.0019"
"5.6000","0.2763","0.0019"
"5.7400","0.2832","0.0021"
"5.8800","0.2903","0.0018"
"6.0200","0.2972","0.0019"
"6.1600","0.3044","0.0021"
"6.3000","0.3114","0.0026"
"6.4400","0.3182","0.0029"
