Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
"1","3/31/2021","10.13","20.00","Circular","50.00","50.00","5.00"


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0034","0.0003"
"0.2800","0.0174","0.0026"
"0.4200","0.0291","0.0045"
"0.5600","0.0408","0.0058"
"0.7000","0.0525","0.0070"
"0.8400","0.0642","0.0082"
"0.9800","0.0758","0.0093"
"1.1200","0.0875","0.0104"
"1.2600","0.0992","0.0115"
"1.4000","0.1109","0.0126"
"1.5400","0.1225","0.0136"
"1.6800","0.1342","0.0145"
"1.8200","0.1459","0.0155"
"1.9600","0.1576","0.0164"
"2.1000","0.1692","0.0174"
"2.2400","0.1809","0.0183"
"2.3800","0.1925","0.0192"
"2.5200","0.2041","0.0200"
"2.6600","0.2159","0.0206"
"2.8000","0.2275","0.0212"
"2.9400","0.2391","0.0217"
"3.0800","0.2508","0.0222"
"3.2200","0.2624","0.0230"
"3.3600","0.2741","0.0238"
"3.5000","0.2857","0.0246"
"3.6400","0.2974","0.0253"
"3.7800","0.3091","0.0256"
"3.9200","0.3207","0.0258"
"4.0600","0.3324","0.0260"
"4.2000","0.3441","0.0264"
"4.3400","0.3557","0.0270"
"4.4800","0.3674","0.0276"
"4.6200","0.3790","0.0285"
"4.7600","0.3907","0.0294"
"4.9000","0.4024","0.0302"
"5.0400","0.4141","0.0310"
"5.1800","0.4257","0.0317"
"5.3200","0.4373","0.0324"
"5.4600","0.4491","0.0329"
"5.6000","0.4608","0.0339"
"5.7400","0.4724","0.0349"
"5.8800","0.4841","0.0359"
"6.0200","0.4957","0.0363"
"6.1600","0.5074","0.0364"
"6.3000","0.5191","0.0364"
"6.4400","0.5308","0.0364"
"6.5800","0.5425","0.0363"
"6.7200","0.5541","0.0363"
"6.8600","0.5658","0.0363"
"7.0000","0.5775","0.0363"
"7.1400","0.5891","0.0365"
"7.2800","0.6008","0.0365"
"7.4200","0.6125","0.0366"
"7.5600","0.6241","0.0367"
"7.7000","0.6358","0.0368"
"7.8400","0.6475","0.0369"
"7.9800","0.6591","0.0368"
"8.1200","0.6708","0.0367"
"8.2600","0.6825","0.0368"
"8.4000","0.6942","0.0367"
"8.5400","0.7058","0.0369"
"8.6800","0.7175","0.0369"
"8.8200","0.7291","0.0369"
"8.9600","0.7408","0.0370"
"9.1000","0.7525","0.0371"
"9.2400","0.7642","0.0372"
"9.3800","0.7759","0.0375"
"9.5200","0.7875","0.0381"
"9.6600","0.7992","0.0389"
"9.8000","0.8109","0.0396"
"9.9400","0.8226","0.0399"
"10.0800","0.8342","0.0407"
"10.2200","0.8458","0.0419"
"10.3600","0.8575","0.0423"
"10.5000","0.8692","0.0431"
"10.6400","0.8809","0.0441"
"10.7800","0.8925","0.0450"
"10.9200","0.9042","0.0459"
"11.0600","0.9158","0.0467"
"11.2000","0.9275","0.0475"
"11.3400","0.9392","0.0483"
"11.4800","0.9508","0.0490"
