Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"70% AP AND 30% PDMS","Michael Heng, Matt Hall, Quinn Blankenship",""

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0020","0.0001"
"0.2800","0.0099","-0.0001"
"0.4200","0.0173","-0.0001"
"0.5600","0.0242","0.0000"
"0.7000","0.0313","0.0001"
"0.8400","0.0383","0.0002"
"0.9800","0.0452","0.0000"
"1.1200","0.0523","0.0000"
"1.2600","0.0593","0.0000"
"1.4000","0.0662","0.0000"
"1.5400","0.0732","0.0002"
"1.6800","0.0802","0.0000"
"1.8200","0.0873","-0.0001"
"1.9600","0.0943","-0.0001"
"2.1000","0.1011","0.0000"
"2.2400","0.1082","0.0000"
"2.3800","0.1153","0.0001"
"2.5200","0.1223","0.0001"
"2.6600","0.1293","0.0002"
"2.8000","0.1361","0.0002"
"2.9400","0.1432","0.0002"
"3.0800","0.1503","0.0000"
"3.2200","0.1573","0.0002"
"3.3600","0.1643","0.0001"
"3.5000","0.1711","0.0001"
"3.6400","0.1782","0.0000"
"3.7800","0.1853","0.0001"
"3.9200","0.1922","0.0003"
"4.0600","0.1993","0.0002"
"4.2000","0.2061","0.0003"
"4.3400","0.2134","0.0004"
"4.4800","0.2203","0.0002"
"4.6200","0.2271","0.0003"
"4.7600","0.2343","0.0007"
"4.9000","0.2412","0.0005"
"5.0400","0.2484","0.0004"
"5.1800","0.2553","0.0006"
"5.3200","0.2621","0.0006"
"5.4600","0.2693","0.0006"
"5.6000","0.2763","0.0006"
"5.7400","0.2833","0.0008"
"5.8800","0.2904","0.0009"
"6.0200","0.2971","0.0010"
"6.1600","0.3041","0.0008"
"6.3000","0.3112","0.0008"
"6.4400","0.3182","0.0011"
"6.5800","0.3253","0.0012"
"6.7200","0.3322","0.0011"
"6.8600","0.3393","0.0012"
"7.0000","0.3463","0.0013"
"7.1400","0.3532","0.0014"
"7.2800","0.3602","0.0013"
"7.4200","0.3672","0.0014"
"7.5600","0.3743","0.0015"
"7.7000","0.3813","0.0016"
"7.8400","0.3880","0.0019"
"7.9800","0.3952","0.0019"
"8.1200","0.4022","0.0020"
"8.2600","0.4093","0.0020"
"8.4000","0.4164","0.0021"
"8.5400","0.4230","0.0022"
"8.6800","0.4302","0.0023"
"8.8200","0.4373","0.0025"
"8.9600","0.4443","0.0025"
"9.1000","0.4513","0.0025"
"9.2400","0.4582","0.0028"
"9.3800","0.4653","0.0029"
"9.5200","0.4723","0.0030"
"9.6600","0.4792","0.0030"
"9.8000","0.4863","0.0031"
"9.9400","0.4931","0.0033"
"10.0800","0.5004","0.0035"
"10.2200","0.5073","0.0036"
"10.3600","0.5141","0.0038"
"10.5000","0.5212","0.0039"
"10.6400","0.5282","0.0043"
"10.7800","0.5353","0.0043"
"10.9200","0.5422","0.0045"
"11.0600","0.5491","0.0050"
"11.2000","0.5562","0.0050"
"11.3400","0.5633","0.0051"
"11.4800","0.5703","0.0054"
"11.6200","0.5773","0.0056"
"11.7600","0.5842","0.0056"
"11.9000","0.5913","0.0060"
"12.0400","0.5983","0.0061"
"12.1800","0.6052","0.0059"
"12.3200","0.6122","0.0055"
"12.4600","0.6192","0.0058"
"12.6000","0.6263","0.0058"
"12.7400","0.6333","0.0061"
"12.8800","0.6402","0.0064"
"13.0200","0.6473","0.0065"
"13.1600","0.6542","0.0067"
"13.3000","0.6613","0.0069"
"13.4400","0.6684","0.0071"
"13.5800","0.6751","0.0071"
"13.7200","0.6822","0.0076"
"13.8600","0.6892","0.0079"
"14.0000","0.6963","0.0077"
"14.1400","0.7034","0.0081"
"14.2800","0.7101","0.0085"
"14.4200","0.7172","0.0085"
"14.5600","0.7242","0.0089"
"14.7000","0.7313","0.0088"
"14.8400","0.7383","0.0092"
"14.9800","0.7451","0.0096"
"15.1200","0.7523","0.0099"
"15.2600","0.7593","0.0101"
"15.4000","0.7662","0.0104"
"15.5400","0.7733","0.0107"
"15.6800","0.7802","0.0108"
"15.8200","0.7873","0.0112"
"15.9600","0.7943","0.0115"
"16.1000","0.8012","0.0118"
"16.2400","0.8082","0.0121"
"16.3800","0.8152","0.0124"
"16.5200","0.8223","0.0127"
"16.6600","0.8294","0.0128"
"16.8000","0.8361","0.0135"
"16.9400","0.8431","0.0135"
"17.0800","0.8502","0.0137"
"17.2200","0.8573","0.0142"
"17.3600","0.8644","0.0147"
"17.5000","0.8711","0.0149"
"17.6400","0.8782","0.0152"
"17.7800","0.8852","0.0156"
"17.9200","0.8923","0.0159"
"18.0600","0.8994","0.0163"
"18.2000","0.9060","0.0167"
"18.3400","0.9132","0.0172"
"18.4800","0.9203","0.0175"
"18.6200","0.9272","0.0176"
"18.7600","0.9343","0.0181"
"18.9000","0.9412","0.0182"
"19.0400","0.9483","0.0187"
"19.1800","0.9553","0.0192"
"19.3200","0.9621","0.0195"
"19.4600","0.9692","0.0200"
"19.6000","0.9762","0.0202"
"19.7400","0.9834","0.0206"
"19.8800","0.9903","0.0211"
"20.0200","0.9971","0.0215"
"20.1600","1.0042","0.0218"
"20.3000","1.0113","0.0223"
"20.4400","1.0183","0.0226"
"20.5800","1.0252","0.0232"
"20.7200","1.0321","0.0234"
"20.8600","1.0392","0.0241"
"21.0000","1.0463","0.0246"
"21.1400","1.0532","0.0250"
"21.2800","1.0603","0.0256"
"21.4200","1.0672","0.0259"
"21.5600","1.0743","0.0265"
"21.7000","1.0813","0.0270"
"21.8400","1.0881","0.0273"
"21.9800","1.0952","0.0280"
"22.1200","1.1022","0.0284"
"22.2600","1.1093","0.0290"
"22.4000","1.1164","0.0295"
"22.5400","1.1231","0.0298"
"22.6800","1.1302","0.0304"
"22.8200","1.1372","0.0308"
"22.9600","1.1443","0.0314"
"23.1000","1.1513","0.0320"
"23.2400","1.1581","0.0323"
"23.3800","1.1652","0.0330"
"23.5200","1.1722","0.0334"
"23.6600","1.1793","0.0339"
"23.8000","1.1863","0.0343"
"23.9400","1.1932","0.0350"
"24.0800","1.2003","0.0355"
"24.2200","1.2072","0.0358"
"24.3600","1.2141","0.0363"
"24.5000","1.2213","0.0369"
"24.6400","1.2282","0.0373"
"24.7800","1.2354","0.0381"
"24.9200","1.2423","0.0382"
"25.0600","1.2491","0.0390"
"25.2000","1.2562","0.0392"
"25.3400","1.2632","0.0402"
"25.4800","1.2704","0.0407"
"25.6200","1.2773","0.0410"
"25.7600","1.2841","0.0415"
"25.9000","1.2912","0.0420"
"26.0400","1.2983","0.0429"
"26.1800","1.3053","0.0433"
"26.3200","1.3123","0.0441"
"26.4600","1.3192","0.0445"
"26.6000","1.3262","0.0450"
"26.7400","1.3333","0.0456"
"26.8800","1.3402","0.0462"
"27.0200","1.3473","0.0467"
"27.1600","1.3542","0.0473"
"27.3000","1.3613","0.0480"
"27.4400","1.3683","0.0486"
"27.5800","1.3752","0.0490"
"27.7200","1.3823","0.0497"
"27.8600","1.3892","0.0503"
"28.0000","1.3963","0.0512"
"28.1400","1.4033","0.0513"
"28.2800","1.4101","0.0521"
"28.4200","1.4173","0.0527"
"28.5600","1.4242","0.0534"
"28.7000","1.4313","0.0541"
"28.8400","1.4383","0.0547"
"28.9800","1.4451","0.0552"
"29.1200","1.4523","0.0558"
"29.2600","1.4592","0.0566"
"29.4000","1.4662","0.0572"
"29.5400","1.4733","0.0579"
"29.6800","1.4802","0.0586"
"29.8200","1.4873","0.0591"
"29.9600","1.4943","0.0600"
"30.1000","1.5012","0.0605"
"30.2400","1.5082","0.0612"
"30.3800","1.5152","0.0618"
"30.5200","1.5223","0.0625"
