Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"70%AP and 30%PDMS","Matt Winn
Matt Werner
Nick Mazzello",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/4/2019","29.63","18.74","Circular","39.37","39.37","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0002"
"0.1400","0.0018","0.0000"
"0.2800","0.0095","0.0002"
"0.4200","0.0168","0.0003"
"0.5600","0.0238","0.0004"
"0.7000","0.0310","0.0009"
"0.8400","0.0379","0.0011"
"0.9800","0.0448","0.0013"
"1.1200","0.0518","0.0014"
"1.2600","0.0589","0.0015"
"1.4000","0.0659","0.0015"
"1.5400","0.0730","0.0019"
"1.6800","0.0798","0.0022"
"1.8200","0.0869","0.0023"
"1.9600","0.0940","0.0027"
"2.1000","0.1009","0.0027"
"2.2400","0.1079","0.0031"
"2.3800","0.1148","0.0032"
"2.5200","0.1219","0.0034"
"2.6600","0.1289","0.0036"
"2.8000","0.1357","0.0041"
"2.9400","0.1429","0.0044"
"3.0800","0.1498","0.0046"
"3.2200","0.1569","0.0049"
"3.3600","0.1640","0.0050"
"3.5000","0.1707","0.0055"
"3.6400","0.1779","0.0058"
"3.7800","0.1849","0.0058"
"3.9200","0.1920","0.0062"
"4.0600","0.1990","0.0066"
"4.2000","0.2057","0.0068"
"4.3400","0.2129","0.0072"
"4.4800","0.2199","0.0077"
"4.6200","0.2269","0.0078"
"4.7600","0.2339","0.0084"
"4.9000","0.2407","0.0088"
"5.0400","0.2479","0.0090"
"5.1800","0.2549","0.0097"
"5.3200","0.2618","0.0100"
"5.4600","0.2689","0.0106"
"5.6000","0.2758","0.0109"
"5.7400","0.2829","0.0114"
"5.8800","0.2899","0.0119"
"6.0200","0.2967","0.0125"
"6.1600","0.3038","0.0127"
"6.3000","0.3108","0.0133"
"6.4400","0.3179","0.0138"
"6.5800","0.3250","0.0142"
"6.7200","0.3317","0.0148"
"6.8600","0.3389","0.0154"
"7.0000","0.3459","0.0159"
"7.1400","0.3529","0.0169"
"7.2800","0.3599","0.0172"
"7.4200","0.3667","0.0179"
"7.5600","0.3739","0.0187"
"7.7000","0.3809","0.0191"
"7.8400","0.3879","0.0199"
"7.9800","0.3949","0.0208"
"8.1200","0.4018","0.0214"
"8.2600","0.4089","0.0223"
"8.4000","0.4159","0.0232"
"8.5400","0.4228","0.0237"
"8.6800","0.4299","0.0246"
"8.8200","0.4368","0.0254"
"8.9600","0.4440","0.0264"
"9.1000","0.4509","0.0273"
"9.2400","0.4577","0.0280"
"9.3800","0.4649","0.0293"
"9.5200","0.4718","0.0302"
"9.6600","0.4789","0.0313"
"9.8000","0.4860","0.0322"
"9.9400","0.4927","0.0333"
"10.0800","0.4999","0.0344"
"10.2200","0.5069","0.0353"
"10.3600","0.5139","0.0364"
"10.5000","0.5209","0.0375"
"10.6400","0.5278","0.0386"
"10.7800","0.5349","0.0396"
"10.9200","0.5419","0.0408"
"11.0600","0.5488","0.0418"
"11.2000","0.5559","0.0428"
"11.3400","0.5628","0.0441"
"11.4800","0.5699","0.0449"
"11.6200","0.5770","0.0462"
"11.7600","0.5838","0.0473"
"11.9000","0.5908","0.0482"
"12.0400","0.5978","0.0493"
"12.1800","0.6049","0.0503"
"12.3200","0.6120","0.0515"
"12.4600","0.6187","0.0526"
"12.6000","0.6258","0.0537"
"12.7400","0.6329","0.0550"
"12.8800","0.6400","0.0561"
"13.0200","0.6470","0.0571"
"13.1600","0.6537","0.0580"
"13.3000","0.6608","0.0592"
"13.4400","0.6679","0.0602"
"13.5800","0.6749","0.0615"
"13.7200","0.6820","0.0626"
"13.8600","0.6888","0.0637"
"14.0000","0.6959","0.0648"
"14.1400","0.7029","0.0659"
"14.2800","0.7098","0.0671"
"14.4200","0.7169","0.0682"
"14.5600","0.7238","0.0693"
"14.7000","0.7310","0.0706"
"14.8400","0.7379","0.0715"
"14.9800","0.7447","0.0726"
"15.1200","0.7518","0.0736"
