Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"Bimodel Sugar 60-40","Wade
Ryan
Jesse",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/19/2019","11.58","18.77","Circular","43.89","43.89","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0002"
"0.1400","0.0021","0.0002"
"0.2800","0.0102","0.0000"
"0.4200","0.0175","0.0002"
"0.5600","0.0245","0.0002"
"0.7000","0.0313","0.0003"
"0.8400","0.0383","0.0001"
"0.9800","0.0454","0.0003"
"1.1200","0.0524","0.0003"
"1.2600","0.0595","0.0004"
"1.4000","0.0662","0.0006"
"1.5400","0.0734","0.0007"
"1.6800","0.0805","0.0005"
"1.8200","0.0875","0.0007"
"1.9600","0.0945","0.0007"
"2.1000","0.1013","0.0009"
"2.2400","0.1084","0.0010"
"2.3800","0.1155","0.0009"
"2.5200","0.1224","0.0011"
"2.6600","0.1295","0.0014"
"2.8000","0.1364","0.0013"
"2.9400","0.1435","0.0013"
"3.0800","0.1505","0.0015"
"3.2200","0.1573","0.0016"
"3.3600","0.1644","0.0017"
"3.5000","0.1714","0.0022"
"3.6400","0.1785","0.0019"
"3.7800","0.1855","0.0020"
"3.9200","0.1923","0.0023"
"4.0600","0.1994","0.0027"
"4.2000","0.2065","0.0028"
"4.3400","0.2135","0.0030"
"4.4800","0.2205","0.0030"
"4.6200","0.2273","0.0032"
"4.7600","0.2344","0.0035"
"4.9000","0.2414","0.0038"
"5.0400","0.2484","0.0039"
"5.1800","0.2555","0.0043"
"5.3200","0.2624","0.0045"
"5.4600","0.2695","0.0045"
"5.6000","0.2765","0.0051"
"5.7400","0.2833","0.0055"
"5.8800","0.2904","0.0060"
"6.0200","0.2974","0.0061"
"6.1600","0.3045","0.0064"
"6.3000","0.3115","0.0068"
"6.4400","0.3183","0.0072"
"6.5800","0.3254","0.0077"
"6.7200","0.3324","0.0081"
"6.8600","0.3395","0.0082"
"7.0000","0.3465","0.0086"
"7.1400","0.3533","0.0088"
"7.2800","0.3604","0.0094"
"7.4200","0.3674","0.0098"
"7.5600","0.3745","0.0099"
"7.7000","0.3815","0.0107"
"7.8400","0.3883","0.0109"
"7.9800","0.3955","0.0112"
"8.1200","0.4024","0.0118"
"8.2600","0.4093","0.0120"
"8.4000","0.4164","0.0124"
"8.5400","0.4234","0.0128"
"8.6800","0.4306","0.0131"
"8.8200","0.4375","0.0136"
"8.9600","0.4443","0.0141"
"9.1000","0.4514","0.0143"
"9.2400","0.4584","0.0147"
"9.3800","0.4655","0.0152"
"9.5200","0.4725","0.0155"
"9.6600","0.4792","0.0160"
"9.8000","0.4863","0.0164"
"9.9400","0.4935","0.0167"
"10.0800","0.5005","0.0169"
"10.2200","0.5075","0.0176"
"10.3600","0.5143","0.0180"
"10.5000","0.5214","0.0184"
"10.6400","0.5285","0.0187"
"10.7800","0.5354","0.0191"
"10.9200","0.5424","0.0196"
"11.0600","0.5494","0.0200"
"11.2000","0.5565","0.0203"
"11.3400","0.5635","0.0209"
"11.4800","0.5704","0.0211"
"11.6200","0.5774","0.0215"
"11.7600","0.5844","0.0220"
"11.9000","0.5915","0.0225"
"12.0400","0.5985","0.0227"
"12.1800","0.6053","0.0230"
"12.3200","0.6125","0.0235"
"12.4600","0.6194","0.0242"
"12.6000","0.6265","0.0244"
"12.7400","0.6335","0.0250"
"12.8800","0.6403","0.0254"
"13.0200","0.6474","0.0256"
"13.1600","0.6544","0.0262"
"13.3000","0.6614","0.0265"
"13.4400","0.6685","0.0272"
"13.5800","0.6754","0.0275"
"13.7200","0.6825","0.0279"
"13.8600","0.6894","0.0284"
"14.0000","0.6964","0.0287"
"14.1400","0.7034","0.0293"
"14.2800","0.7104","0.0298"
"14.4200","0.7175","0.0300"
"14.5600","0.7245","0.0305"
"14.7000","0.7313","0.0310"
"14.8400","0.7385","0.0317"
"14.9800","0.7455","0.0319"
"15.1200","0.7525","0.0324"
"15.2600","0.7595","0.0327"
"15.4000","0.7663","0.0332"
"15.5400","0.7734","0.0338"
"15.6800","0.7805","0.0341"
"15.8200","0.7874","0.0345"
"15.9600","0.7945","0.0351"
"16.1000","0.8014","0.0355"
"16.2400","0.8084","0.0360"
"16.3800","0.8154","0.0364"
"16.5200","0.8223","0.0367"
"16.6600","0.8295","0.0374"
"16.8000","0.8364","0.0379"
"16.9400","0.8435","0.0383"
"17.0800","0.8504","0.0386"
"17.2200","0.8573","0.0390"
"17.3600","0.8645","0.0396"
"17.5000","0.8714","0.0401"
"17.6400","0.8785","0.0405"
"17.7800","0.8854","0.0410"
"17.9200","0.8923","0.0412"
"18.0600","0.8994","0.0418"
"18.2000","0.9064","0.0423"
"18.3400","0.9135","0.0429"
"18.4800","0.9206","0.0431"
"18.6200","0.9273","0.0435"
"18.7600","0.9344","0.0440"
"18.9000","0.9414","0.0448"
"19.0400","0.9484","0.0450"
"19.1800","0.9554","0.0456"
"19.3200","0.9623","0.0460"
"19.4600","0.9694","0.0466"
"19.6000","0.9765","0.0469"
"19.7400","0.9834","0.0472"
"19.8800","0.9904","0.0479"
"20.0200","0.9974","0.0483"
"20.1600","1.0045","0.0489"
"20.3000","1.0115","0.0494"
"20.4400","1.0183","0.0498"
"20.5800","1.0254","0.0502"
"20.7200","1.0324","0.0508"
"20.8600","1.0395","0.0511"
"21.0000","1.0465","0.0516"
