Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"Sugar. ","",""

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0010"
"0.1400","0.0019","-0.0005"
"0.2800","0.0100","0.0011"
"0.4200","0.0173","0.0027"
"0.5600","0.0242","0.0036"
"0.7000","0.0312","0.0048"
"0.8400","0.0381","0.0062"
"0.9800","0.0452","0.0072"
"1.1200","0.0523","0.0083"
"1.2600","0.0591","0.0096"
"1.4000","0.0662","0.0105"
"1.5400","0.0732","0.0117"
"1.6800","0.0803","0.0126"
"1.8200","0.0873","0.0138"
"1.9600","0.0941","0.0148"
"2.1000","0.1013","0.0161"
"2.2400","0.1082","0.0170"
"2.3800","0.1152","0.0180"
"2.5200","0.1223","0.0193"
"2.6600","0.1291","0.0202"
"2.8000","0.1363","0.0212"
"2.9400","0.1433","0.0222"
"3.0800","0.1502","0.0234"
"3.2200","0.1571","0.0243"
"3.3600","0.1642","0.0253"
"3.5000","0.1713","0.0263"
"3.6400","0.1783","0.0276"
"3.7800","0.1851","0.0283"
"3.9200","0.1922","0.0295"
"4.0600","0.1992","0.0304"
"4.2000","0.2063","0.0318"
"4.3400","0.2133","0.0327"
"4.4800","0.2200","0.0336"
"4.6200","0.2272","0.0347"
"4.7600","0.2342","0.0356"
"4.9000","0.2412","0.0368"
"5.0400","0.2483","0.0379"
"5.1800","0.2551","0.0388"
"5.3200","0.2622","0.0399"
"5.4600","0.2693","0.0411"
"5.6000","0.2762","0.0420"
"5.7400","0.2833","0.0431"
"5.8800","0.2902","0.0442"
"6.0200","0.2973","0.0453"
"6.1600","0.3043","0.0464"
"6.3000","0.3111","0.0474"
"6.4400","0.3183","0.0484"
"6.5800","0.3252","0.0495"
"6.7200","0.3324","0.0506"
"6.8600","0.3392","0.0518"
"7.0000","0.3461","0.0526"
"7.1400","0.3532","0.0539"
"7.2800","0.3602","0.0550"
"7.4200","0.3673","0.0559"
"7.5600","0.3743","0.0571"
"7.7000","0.3811","0.0581"
"7.8400","0.3881","0.0593"
"7.9800","0.3952","0.0603"
"8.1200","0.4022","0.0611"
"8.2600","0.4093","0.0624"
"8.4000","0.4161","0.0635"
"8.5400","0.4232","0.0647"
"8.6800","0.4303","0.0657"
"8.8200","0.4372","0.0666"
"8.9600","0.4442","0.0681"
"9.1000","0.4512","0.0690"
"9.2400","0.4583","0.0701"
"9.3800","0.4653","0.0710"
"9.5200","0.4721","0.0723"
"9.6600","0.4792","0.0734"
"9.8000","0.4862","0.0745"
"9.9400","0.4934","0.0757"
"10.0800","0.5004","0.0768"
"10.2200","0.5071","0.0778"
"10.3600","0.5141","0.0787"
"10.5000","0.5212","0.0802"
"10.6400","0.5282","0.0812"
"10.7800","0.5353","0.0824"
"10.9200","0.5421","0.0833"
"11.0600","0.5492","0.0846"
"11.2000","0.5563","0.0858"
"11.3400","0.5632","0.0866"
"11.4800","0.5702","0.0880"
"11.6200","0.5771","0.0889"
"11.7600","0.5843","0.0902"
"11.9000","0.5912","0.0914"
"12.0400","0.5981","0.0925"
"12.1800","0.6052","0.0937"
"12.3200","0.6122","0.0947"
"12.4600","0.6193","0.0956"
"12.6000","0.6263","0.0969"
"12.7400","0.6331","0.0980"
"12.8800","0.6401","0.0992"
"13.0200","0.6472","0.1005"
"13.1600","0.6543","0.1017"
"13.3000","0.6613","0.1027"
"13.4400","0.6681","0.1038"
"13.5800","0.6753","0.1051"
"13.7200","0.6823","0.1061"
"13.8600","0.6892","0.1073"
"14.0000","0.6962","0.1084"
"14.1400","0.7031","0.1095"
"14.2800","0.7103","0.1105"
"14.4200","0.7173","0.1118"
"14.5600","0.7241","0.1127"
"14.7000","0.7312","0.1138"
"14.8400","0.7382","0.1153"
"14.9800","0.7453","0.1164"
"15.1200","0.7523","0.1175"
"15.2600","0.7590","0.1186"
"15.4000","0.7662","0.1197"
"15.5400","0.7732","0.1211"
"15.6800","0.7803","0.1222"
"15.8200","0.7873","0.1233"
"15.9600","0.7941","0.1244"
"16.1000","0.8012","0.1258"
"16.2400","0.8083","0.1269"
"16.3800","0.8153","0.1281"
"16.5200","0.8222","0.1291"
"16.6600","0.8291","0.1303"
"16.8000","0.8363","0.1316"
"16.9400","0.8432","0.1326"
"17.0800","0.8502","0.1336"
"17.2200","0.8573","0.1353"
"17.3600","0.8642","0.1362"
"17.5000","0.8713","0.1374"
"17.6400","0.8783","0.1385"
"17.7800","0.8851","0.1396"
"17.9200","0.8922","0.1405"
"18.0600","0.8992","0.1421"
"18.2000","0.9063","0.1435"
"18.3400","0.9133","0.1444"
"18.4800","0.9201","0.1454"
"18.6200","0.9272","0.1467"
"18.7600","0.9342","0.1478"
"18.9000","0.9412","0.1490"
"19.0400","0.9483","0.1503"
"19.1800","0.9551","0.1512"
"19.3200","0.9623","0.1524"
"19.4600","0.9693","0.1537"
"19.6000","0.9762","0.1548"
"19.7400","0.9833","0.1561"
"19.8800","0.9901","0.1572"
"20.0200","0.9972","0.1583"
"20.1600","1.0043","0.1595"
"20.3000","1.0111","0.1607"
"20.4400","1.0182","0.1616"
"20.5800","1.0251","0.1630"
"20.7200","1.0323","0.1641"
"20.8600","1.0393","0.1652"
"21.0000","1.0461","0.1664"
"21.1400","1.0532","0.1677"
"21.2800","1.0602","0.1688"
"21.4200","1.0673","0.1701"
"21.5600","1.0743","0.1711"
"21.7000","1.0811","0.1723"
"21.8400","1.0882","0.1734"
"21.9800","1.0953","0.1748"
"22.1200","1.1023","0.1759"
"22.2600","1.1093","0.1771"
"22.4000","1.1161","0.1781"
"22.5400","1.1232","0.1791"
"22.6800","1.1303","0.1803"
"22.8200","1.1372","0.1814"
"22.9600","1.1442","0.1828"
"23.1000","1.1512","0.1839"
"23.2400","1.1583","0.1852"
"23.3800","1.1653","0.1861"
"23.5200","1.1721","0.1873"
"23.6600","1.1792","0.1885"
"23.8000","1.1862","0.1898"
"23.9400","1.1933","0.1908"
"24.0800","1.2003","0.1919"
"24.2200","1.2070","0.1930"
"24.3600","1.2142","0.1940"
"24.5000","1.2212","0.1955"
"24.6400","1.2283","0.1966"
"24.7800","1.2353","0.1977"
"24.9200","1.2420","0.1988"
"25.0600","1.2491","0.2000"
"25.2000","1.2562","0.2013"
"25.3400","1.2633","0.2023"
"25.4800","1.2703","0.2034"
"25.6200","1.2771","0.2043"
"25.7600","1.2843","0.2056"
"25.9000","1.2913","0.2065"
"26.0400","1.2981","0.2078"
"26.1800","1.3052","0.2088"
"26.3200","1.3121","0.2099"
"26.4600","1.3194","0.2112"
"26.6000","1.3263","0.2124"
"26.7400","1.3331","0.2135"
"26.8800","1.3402","0.2147"
"27.0200","1.3472","0.2158"
"27.1600","1.3543","0.2170"
"27.3000","1.3613","0.2180"
"27.4400","1.3681","0.2190"
"27.5800","1.3752","0.2202"
"27.7200","1.3822","0.2213"
"27.8600","1.3893","0.2224"
"28.0000","1.3963","0.2236"
"28.1400","1.4031","0.2246"
"28.2800","1.4103","0.2257"
"28.4200","1.4173","0.2271"
"28.5600","1.4241","0.2280"
"28.7000","1.4312","0.2289"
"28.8400","1.4381","0.2301"
"28.9800","1.4453","0.2313"
"29.1200","1.4523","0.2324"
"29.2600","1.4591","0.2332"
"29.4000","1.4662","0.2345"
"29.5400","1.4732","0.2355"
"29.6800","1.4803","0.2367"
"29.8200","1.4873","0.2377"
"29.9600","1.4941","0.2387"
"30.1000","1.5012","0.2399"
"30.2400","1.5082","0.2410"
"30.3800","1.5153","0.2422"
"30.5200","1.5223","0.2431"
"30.6600","1.5291","0.2441"
"30.8000","1.5363","0.2453"
"30.9400","1.5432","0.2462"
"31.0800","1.5502","0.2475"
"31.2200","1.5573","0.2485"
"31.3600","1.5641","0.2495"
"31.5000","1.5713","0.2506"
"31.6400","1.5783","0.2518"
"31.7800","1.5852","0.2528"
"31.9200","1.5922","0.2538"
"32.0600","1.5992","0.2549"
"32.2000","1.6063","0.2561"
"32.3400","1.6133","0.2569"
"32.4800","1.6201","0.2580"
"32.6200","1.6272","0.2593"
