Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"bimodal sugar 80% PDMS 20%","just me",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"6/26/2019","52.44","18.82","Circular","44.85","44.85","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0020","0.0007"
"0.2800","0.0101","0.0015"
"0.4200","0.0171","0.0017"
"0.5600","0.0242","0.0020"
"0.7000","0.0312","0.0020"
"0.8400","0.0383","0.0026"
"0.9800","0.0454","0.0033"
"1.1200","0.0521","0.0040"
"1.2600","0.0593","0.0048"
"1.4000","0.0662","0.0056"
"1.5400","0.0733","0.0064"
"1.6800","0.0804","0.0070"
"1.8200","0.0871","0.0075"
"1.9600","0.0943","0.0084"
"2.1000","0.1013","0.0091"
"2.2400","0.1083","0.0099"
"2.3800","0.1154","0.0111"
"2.5200","0.1222","0.0123"
"2.6600","0.1294","0.0133"
"2.8000","0.1363","0.0146"
"2.9400","0.1431","0.0158"
"3.0800","0.1503","0.0168"
"3.2200","0.1573","0.0179"
"3.3600","0.1644","0.0192"
"3.5000","0.1714","0.0206"
"3.6400","0.1782","0.0216"
"3.7800","0.1852","0.0225"
"3.9200","0.1923","0.0230"
"4.0600","0.1993","0.0237"
"4.2000","0.2063","0.0244"
"4.3400","0.2132","0.0257"
"4.4800","0.2202","0.0263"
"4.6200","0.2273","0.0273"
"4.7600","0.2343","0.0279"
"4.9000","0.2413","0.0281"
"5.0400","0.2482","0.0289"
"5.1800","0.2553","0.0292"
"5.3200","0.2623","0.0297"
"5.4600","0.2692","0.0311"
"5.6000","0.2763","0.0323"
"5.7400","0.2833","0.0336"
"5.8800","0.2904","0.0347"
"6.0200","0.2974","0.0350"
"6.1600","0.3042","0.0351"
"6.3000","0.3113","0.0350"
"6.4400","0.3182","0.0352"
"6.5800","0.3253","0.0352"
"6.7200","0.3324","0.0352"
"6.8600","0.3392","0.0353"
"7.0000","0.3463","0.0353"
"7.1400","0.3533","0.0351"
"7.2800","0.3603","0.0352"
"7.4200","0.3673","0.0353"
"7.5600","0.3742","0.0350"
"7.7000","0.3813","0.0351"
"7.8400","0.3882","0.0352"
"7.9800","0.3952","0.0354"
"8.1200","0.4023","0.0353"
"8.2600","0.4093","0.0351"
"8.4000","0.4164","0.0351"
"8.5400","0.4234","0.0353"
"8.6800","0.4302","0.0352"
"8.8200","0.4372","0.0349"
"8.9600","0.4443","0.0349"
"9.1000","0.4514","0.0350"
"9.2400","0.4584","0.0350"
"9.3800","0.4652","0.0350"
"9.5200","0.4723","0.0349"
"9.6600","0.4793","0.0349"
"9.8000","0.4864","0.0348"
"9.9400","0.4933","0.0349"
"10.0800","0.5002","0.0356"
"10.2200","0.5073","0.0356"
"10.3600","0.5143","0.0359"
"10.5000","0.5212","0.0356"
"10.6400","0.5284","0.0357"
"10.7800","0.5352","0.0356"
"10.9200","0.5423","0.0357"
"11.0600","0.5493","0.0355"
"11.2000","0.5562","0.0356"
"11.3400","0.5633","0.0356"
"11.4800","0.5702","0.0355"
"11.6200","0.5774","0.0354"
"11.7600","0.5844","0.0355"
"11.9000","0.5912","0.0357"
"12.0400","0.5983","0.0358"
"12.1800","0.6053","0.0362"
"12.3200","0.6124","0.0367"
"12.4600","0.6193","0.0366"
"12.6000","0.6261","0.0370"
"12.7400","0.6333","0.0372"
"12.8800","0.6403","0.0399"
"13.0200","0.6473","0.0423"
"13.1600","0.6544","0.0446"
"13.3000","0.6612","0.0464"
"13.4400","0.6683","0.0483"
"13.5800","0.6753","0.0501"
"13.7200","0.6822","0.0518"
"13.8600","0.6893","0.0532"
"14.0000","0.6962","0.0547"
"14.1400","0.7033","0.0559"
"14.2800","0.7104","0.0573"
"14.4200","0.7172","0.0585"
"14.5600","0.7243","0.0596"
"14.7000","0.7313","0.0610"
"14.8400","0.7383","0.0623"
"14.9800","0.7453","0.0635"
"15.1200","0.7521","0.0644"
"15.2600","0.7593","0.0651"
"15.4000","0.7663","0.0662"
"15.5400","0.7734","0.0678"
"15.6800","0.7804","0.0694"
"15.8200","0.7872","0.0715"
"15.9600","0.7943","0.0737"
"16.1000","0.8013","0.0757"
"16.2400","0.8083","0.0777"
"16.3800","0.8153","0.0798"
"16.5200","0.8222","0.0818"
"16.6600","0.8294","0.0840"
"16.8000","0.8363","0.0860"
"16.9400","0.8432","0.0877"
"17.0800","0.8503","0.0899"
"17.2200","0.8572","0.0919"
"17.3600","0.8644","0.0940"
"17.5000","0.8713","0.0959"
"17.6400","0.8781","0.0980"
"17.7800","0.8853","0.1001"
"17.9200","0.8923","0.1021"
"18.0600","0.8994","0.1040"
"18.2000","0.9064","0.1061"
"18.3400","0.9133","0.1080"
"18.4800","0.9202","0.1099"
"18.6200","0.9273","0.1120"
"18.7600","0.9343","0.1142"
"18.9000","0.9414","0.1161"
"19.0400","0.9483","0.1181"
"19.1800","0.9553","0.1202"
"19.3200","0.9623","0.1223"
"19.4600","0.9692","0.1245"
"19.6000","0.9763","0.1265"
"19.7400","0.9832","0.1286"
"19.8800","0.9903","0.1307"
"20.0200","0.9973","0.1332"
"20.1600","1.0042","0.1349"
"20.3000","1.0113","0.1373"
"20.4400","1.0183","0.1393"
"20.5800","1.0254","0.1415"
"20.7200","1.0324","0.1438"
"20.8600","1.0392","0.1455"
"21.0000","1.0462","0.1479"
"21.1400","1.0533","0.1501"
"21.2800","1.0604","0.1524"
"21.4200","1.0674","0.1545"
"21.5600","1.0742","0.1564"
"21.7000","1.0813","0.1586"
"21.8400","1.0883","0.1608"
"21.9800","1.0953","0.1630"
"22.1200","1.1023","0.1651"
"22.2600","1.1092","0.1672"
"22.4000","1.1164","0.1696"
"22.5400","1.1233","0.1721"
"22.6800","1.1302","0.1737"
"22.8200","1.1373","0.1763"
"22.9600","1.1443","0.1783"
"23.1000","1.1514","0.1806"
"23.2400","1.1584","0.1831"
"23.3800","1.1652","0.1848"
"23.5200","1.1722","0.1871"
"23.6600","1.1793","0.1894"
"23.8000","1.1864","0.1917"
"23.9400","1.1934","0.1941"
"24.0800","1.2001","0.1961"
"24.2200","1.2073","0.1983"
"24.3600","1.2143","0.2008"
"24.5000","1.2213","0.2029"
"24.6400","1.2283","0.2052"
"24.7800","1.2351","0.2074"
"24.9200","1.2423","0.2098"
"25.0600","1.2494","0.2120"
"25.2000","1.2563","0.2144"
"25.3400","1.2633","0.2166"
"25.4800","1.2702","0.2188"
"25.6200","1.2773","0.2212"
"25.7600","1.2844","0.2234"
"25.9000","1.2912","0.2255"
"26.0400","1.2983","0.2281"
"26.1800","1.3052","0.2301"
"26.3200","1.3124","0.2327"
"26.4600","1.3194","0.2349"
"26.6000","1.3261","0.2369"
"26.7400","1.3333","0.2394"
"26.8800","1.3403","0.2416"
"27.0200","1.3473","0.2440"
"27.1600","1.3543","0.2462"
"27.3000","1.3612","0.2484"
"27.4400","1.3684","0.2510"
"27.5800","1.3754","0.2532"
"27.7200","1.3823","0.2555"
"27.8600","1.3894","0.2576"
"28.0000","1.3963","0.2600"
"28.1400","1.4033","0.2622"
"28.2800","1.4103","0.2645"
"28.4200","1.4172","0.2666"
"28.5600","1.4243","0.2690"
"28.7000","1.4313","0.2712"
"28.8400","1.4384","0.2740"
"28.9800","1.4453","0.2759"
"29.1200","1.4521","0.2781"
"29.2600","1.4593","0.2805"
"29.4000","1.4663","0.2828"
"29.5400","1.4733","0.2852"
"29.6800","1.4803","0.2877"
"29.8200","1.4871","0.2896"
"29.9600","1.4943","0.2920"
"30.1000","1.5013","0.2944"
"30.2400","1.5084","0.2966"
"30.3800","1.5154","0.2989"
"30.5200","1.5222","0.3012"
"30.6600","1.5292","0.3035"
"30.8000","1.5363","0.3058"
"30.9400","1.5433","0.3080"
"31.0800","1.5504","0.3106"
