Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
"1","4/6/2020","21.57","20.00","Circular","50.00","50.00","3.00"


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","191.8515","-0.0001"
"0.1400","191.8533","0.0000"
"0.2800","191.8610","0.0007"
"0.4200","191.8683","0.0013"
"0.5600","191.8752","0.0018"
"0.7000","191.8823","0.0023"
"0.8400","191.8893","0.0028"
"0.9800","191.8961","0.0033"
"1.1200","191.9033","0.0039"
"1.2600","191.9103","0.0044"
"1.4000","191.9174","0.0050"
"1.5400","191.9244","0.0056"
"1.6800","191.9312","0.0061"
"1.8200","191.9383","0.0068"
"1.9600","191.9453","0.0074"
"2.1000","191.9523","0.0080"
"2.2400","191.9594","0.0086"
"2.3800","191.9661","0.0092"
"2.5200","191.9734","0.0099"
"2.6600","191.9803","0.0106"
"2.8000","191.9873","0.0112"
"2.9400","191.9943","0.0119"
"3.0800","192.0012","0.0126"
"3.2200","192.0084","0.0133"
"3.3600","192.0153","0.0140"
"3.5000","192.0221","0.0146"
"3.6400","192.0294","0.0154"
"3.7800","192.0363","0.0161"
"3.9200","192.0434","0.0169"
"4.0600","192.0503","0.0176"
"4.2000","192.0572","0.0183"
"4.3400","192.0643","0.0191"
"4.4800","192.0713","0.0199"
"4.6200","192.0783","0.0207"
"4.7600","192.0854","0.0214"
"4.9000","192.0922","0.0222"
"5.0400","192.0993","0.0230"
"5.1800","192.1063","0.0238"
"5.3200","192.1133","0.0246"
"5.4600","192.1203","0.0255"
"5.6000","192.1272","0.0263"
"5.7400","192.1343","0.0272"
"5.8800","192.1413","0.0280"
"6.0200","192.1481","0.0289"
"6.1600","192.1554","0.0298"
"6.3000","192.1622","0.0307"
"6.4400","192.1694","0.0316"
"6.5800","192.1763","0.0325"
"6.7200","192.1831","0.0334"
"6.8600","192.1903","0.0344"
"7.0000","192.1973","0.0353"
"7.1400","192.2044","0.0363"
"7.2800","192.2114","0.0373"
"7.4200","192.2181","0.0382"
"7.5600","192.2253","0.0391"
"7.7000","192.2323","0.0401"
"7.8400","192.2394","0.0411"
"7.9800","192.2463","0.0421"
"8.1200","192.2531","0.0430"
"8.2600","192.2604","0.0440"
"8.4000","192.2673","0.0450"
"8.5400","192.2743","0.0460"
"8.6800","192.2814","0.0470"
"8.8200","192.2883","0.0480"
"8.9600","192.2953","0.0490"
"9.1000","192.3023","0.0500"
"9.2400","192.3092","0.0509"
"9.3800","192.3163","0.0520"
"9.5200","192.3233","0.0530"
"9.6600","192.3304","0.0540"
"9.8000","192.3374","0.0550"
"9.9400","192.3441","0.0559"
"10.0800","192.3513","0.0570"
"10.2200","192.3583","0.0580"
"10.3600","192.3653","0.0590"
"10.5000","192.3723","0.0600"
"10.6400","192.3791","0.0609"
"10.7800","192.3863","0.0620"
"10.9200","192.3934","0.0630"
"11.0600","192.4003","0.0640"
"11.2000","192.4073","0.0650"
"11.3400","192.4142","0.0660"
"11.4800","192.4213","0.0670"
