Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
"3","4/6/2020","22.78","20.00","Circular","50.00","50.00","3.00"


Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0016","0.0002"
"0.2800","0.0098","0.0016"
"0.4200","0.0168","0.0026"
"0.5600","0.0239","0.0035"
"0.7000","0.0310","0.0044"
"0.8400","0.0377","0.0052"
"0.9800","0.0449","0.0060"
"1.1200","0.0519","0.0069"
"1.2600","0.0589","0.0077"
"1.4000","0.0660","0.0086"
"1.5400","0.0728","0.0094"
"1.6800","0.0800","0.0103"
"1.8200","0.0869","0.0112"
"1.9600","0.0937","0.0120"
"2.1000","0.1009","0.0129"
"2.2400","0.1079","0.0138"
"2.3800","0.1150","0.0147"
"2.5200","0.1220","0.0157"
"2.6600","0.1287","0.0165"
"2.8000","0.1359","0.0175"
"2.9400","0.1429","0.0184"
"3.0800","0.1499","0.0193"
"3.2200","0.1569","0.0203"
"3.3600","0.1638","0.0211"
"3.5000","0.1709","0.0221"
"3.6400","0.1779","0.0230"
"3.7800","0.1849","0.0240"
"3.9200","0.1919","0.0249"
"4.0600","0.1988","0.0259"
"4.2000","0.2059","0.0269"
"4.3400","0.2129","0.0279"
"4.4800","0.2198","0.0288"
"4.6200","0.2270","0.0299"
"4.7600","0.2338","0.0309"
"4.9000","0.2410","0.0319"
"5.0400","0.2480","0.0329"
"5.1800","0.2548","0.0339"
"5.3200","0.2619","0.0349"
"5.4600","0.2688","0.0359"
"5.6000","0.2759","0.0370"
"5.7400","0.2830","0.0380"
"5.8800","0.2897","0.0389"
"6.0200","0.2969","0.0400"
"6.1600","0.3039","0.0410"
"6.3000","0.3109","0.0421"
"6.4400","0.3179","0.0431"
"6.5800","0.3247","0.0441"
"6.7200","0.3319","0.0452"
"6.8600","0.3389","0.0462"
"7.0000","0.3458","0.0472"
"7.1400","0.3529","0.0483"
"7.2800","0.3599","0.0493"
"7.4200","0.3670","0.0504"
"7.5600","0.3739","0.0514"
"7.7000","0.3808","0.0524"
"7.8400","0.3879","0.0535"
"7.9800","0.3949","0.0546"
"8.1200","0.4019","0.0556"
"8.2600","0.4090","0.0567"
"8.4000","0.4158","0.0577"
"8.5400","0.4229","0.0588"
"8.6800","0.4299","0.0598"
"8.8200","0.4369","0.0608"
"8.9600","0.4440","0.0619"
"9.1000","0.4507","0.0629"
"9.2400","0.4579","0.0640"
"9.3800","0.4649","0.0650"
"9.5200","0.4718","0.0660"
"9.6600","0.4790","0.0671"
"9.8000","0.4858","0.0681"
"9.9400","0.4929","0.0692"
"10.0800","0.4999","0.0702"
"10.2200","0.5068","0.0712"
"10.3600","0.5139","0.0723"
"10.5000","0.5208","0.0733"
"10.6400","0.5280","0.0744"
"10.7800","0.5349","0.0754"
"10.9200","0.5418","0.0764"
"11.0600","0.5489","0.0774"
"11.2000","0.5559","0.0785"
"11.3400","0.5630","0.0796"
"11.4800","0.5699","0.0805"
