Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60% Powdered Sugar, 40% PMDS","jonathan nico and park",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/2/2019","28.50","18.76","Circular","42.40","42.40","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0003"
"0.1400","0.0020","0.0001"
"0.2800","0.0103","-0.0001"
"0.4200","0.0176","0.0002"
"0.5600","0.0246","0.0001"
"0.7000","0.0314","0.0001"
"0.8400","0.0386","0.0003"
"0.9800","0.0455","0.0004"
"1.1200","0.0526","0.0002"
"1.2600","0.0597","0.0003"
"1.4000","0.0665","0.0004"
"1.5400","0.0736","0.0003"
"1.6800","0.0806","0.0007"
"1.8200","0.0876","0.0007"
"1.9600","0.0946","0.0004"
"2.1000","0.1015","0.0006"
"2.2400","0.1086","0.0007"
"2.3800","0.1156","0.0007"
"2.5200","0.1225","0.0009"
"2.6600","0.1296","0.0007"
"2.8000","0.1366","0.0008"
"2.9400","0.1437","0.0008"
"3.0800","0.1507","0.0011"
"3.2200","0.1574","0.0010"
"3.3600","0.1645","0.0009"
"3.5000","0.1715","0.0010"
"3.6400","0.1786","0.0011"
"3.7800","0.1857","0.0009"
"3.9200","0.1925","0.0010"
"4.0600","0.1995","0.0012"
"4.2000","0.2066","0.0013"
"4.3400","0.2136","0.0014"
"4.4800","0.2207","0.0014"
"4.6200","0.2274","0.0015"
"4.7600","0.2346","0.0014"
"4.9000","0.2416","0.0015"
"5.0400","0.2486","0.0016"
"5.1800","0.2557","0.0017"
"5.3200","0.2625","0.0018"
"5.4600","0.2697","0.0019"
"5.6000","0.2766","0.0019"
"5.7400","0.2834","0.0020"
"5.8800","0.2906","0.0021"
"6.0200","0.2976","0.0022"
"6.1600","0.3047","0.0023"
"6.3000","0.3117","0.0024"
"6.4400","0.3184","0.0025"
"6.5800","0.3256","0.0027"
"6.7200","0.3326","0.0027"
"6.8600","0.3396","0.0027"
"7.0000","0.3466","0.0029"
"7.1400","0.3534","0.0029"
"7.2800","0.3605","0.0029"
