Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60% Sugar and 40% PDMS","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/2/2019","17.98","18.84","Circular","44.53","44.53","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0021","0.0002"
"0.2800","0.0098","0.0011"
"0.4200","0.0171","0.0019"
"0.5600","0.0239","0.0027"
"0.7000","0.0310","0.0033"
"0.8400","0.0381","0.0040"
"0.9800","0.0450","0.0048"
"1.1200","0.0521","0.0052"
"1.2600","0.0589","0.0061"
"1.4000","0.0661","0.0068"
"1.5400","0.0732","0.0074"
"1.6800","0.0800","0.0081"
"1.8200","0.0870","0.0088"
"1.9600","0.0939","0.0098"
"2.1000","0.1011","0.0101"
"2.2400","0.1082","0.0110"
"2.3800","0.1149","0.0118"
"2.5200","0.1220","0.0124"
"2.6600","0.1290","0.0130"
"2.8000","0.1361","0.0136"
"2.9400","0.1432","0.0145"
"3.0800","0.1499","0.0151"
"3.2200","0.1570","0.0160"
"3.3600","0.1640","0.0166"
"3.5000","0.1710","0.0172"
"3.6400","0.1781","0.0178"
"3.7800","0.1849","0.0187"
"3.9200","0.1921","0.0194"
"4.0600","0.1991","0.0201"
"4.2000","0.2060","0.0211"
"4.3400","0.2130","0.0217"
"4.4800","0.2200","0.0222"
"4.6200","0.2271","0.0232"
"4.7600","0.2341","0.0237"
"4.9000","0.2410","0.0246"
"5.0400","0.2480","0.0253"
"5.1800","0.2550","0.0258"
"5.3200","0.2621","0.0266"
"5.4600","0.2691","0.0271"
"5.6000","0.2759","0.0281"
"5.7400","0.2830","0.0287"
"5.8800","0.2900","0.0296"
"6.0200","0.2971","0.0303"
"6.1600","0.3041","0.0311"
"6.3000","0.3109","0.0315"
"6.4400","0.3181","0.0322"
"6.5800","0.3251","0.0332"
"6.7200","0.3320","0.0339"
"6.8600","0.3391","0.0346"
"7.0000","0.3460","0.0353"
"7.1400","0.3530","0.0361"
"7.2800","0.3601","0.0367"
"7.4200","0.3669","0.0373"
"7.5600","0.3741","0.0381"
"7.7000","0.3810","0.0389"
"7.8400","0.3881","0.0396"
"7.9800","0.3951","0.0404"
"8.1200","0.4019","0.0409"
"8.2600","0.4090","0.0417"
"8.4000","0.4160","0.0425"
"8.5400","0.4231","0.0434"
"8.6800","0.4301","0.0440"
"8.8200","0.4369","0.0448"
"8.9600","0.4441","0.0455"
"9.1000","0.4510","0.0462"
"9.2400","0.4580","0.0471"
"9.3800","0.4651","0.0477"
"9.5200","0.4719","0.0483"
"9.6600","0.4790","0.0493"
"9.8000","0.4861","0.0502"
"9.9400","0.4930","0.0506"
"10.0800","0.5001","0.0514"
"10.2200","0.5070","0.0519"
"10.3600","0.5141","0.0527"
"10.5000","0.5211","0.0536"
"10.6400","0.5279","0.0543"
"10.7800","0.5350","0.0550"
"10.9200","0.5420","0.0557"
"11.0600","0.5491","0.0565"
"11.2000","0.5561","0.0572"
"11.3400","0.5629","0.0580"
"11.4800","0.5700","0.0586"
"11.6200","0.5770","0.0595"
"11.7600","0.5840","0.0602"
"11.9000","0.5911","0.0611"
"12.0400","0.5979","0.0615"
"12.1800","0.6050","0.0626"
"12.3200","0.6121","0.0632"
"12.4600","0.6190","0.0642"
"12.6000","0.6261","0.0645"
"12.7400","0.6330","0.0653"
"12.8800","0.6402","0.0662"
"13.0200","0.6470","0.0668"
"13.1600","0.6539","0.0676"
"13.3000","0.6610","0.0683"
"13.4400","0.6680","0.0692"
"13.5800","0.6752","0.0698"
"13.7200","0.6822","0.0708"
"13.8600","0.6890","0.0715"
"14.0000","0.6960","0.0723"
"14.1400","0.7030","0.0728"
"14.2800","0.7101","0.0738"
"14.4200","0.7171","0.0744"
"14.5600","0.7239","0.0753"
"14.7000","0.7310","0.0759"
"14.8400","0.7380","0.0767"
"14.9800","0.7450","0.0773"
"15.1200","0.7521","0.0783"
"15.2600","0.7590","0.0789"
"15.4000","0.7661","0.0796"
"15.5400","0.7731","0.0806"
"15.6800","0.7799","0.0811"
"15.8200","0.7871","0.0820"
"15.9600","0.7940","0.0825"
"16.1000","0.8011","0.0836"
"16.2400","0.8081","0.0842"
"16.3800","0.8150","0.0849"
"16.5200","0.8220","0.0856"
"16.6600","0.8290","0.0866"
"16.8000","0.8361","0.0872"
"16.9400","0.8431","0.0881"
"17.0800","0.8499","0.0888"
"17.2200","0.8571","0.0895"
