Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"2","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/16/2019","26.05","18.80","Circular","45.00","45.00","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0003"
"0.1400","0.0016","0.0001"
"0.2800","0.0101","0.0022"
"0.4200","0.0169","0.0032"
"0.5600","0.0241","0.0049"
"0.7000","0.0311","0.0063"
"0.8400","0.0382","0.0075"
"0.9800","0.0452","0.0087"
"1.1200","0.0519","0.0098"
"1.2600","0.0590","0.0113"
"1.4000","0.0662","0.0124"
"1.5400","0.0732","0.0138"
"1.6800","0.0803","0.0148"
"1.8200","0.0870","0.0159"
"1.9600","0.0942","0.0171"
"2.1000","0.1012","0.0182"
"2.2400","0.1081","0.0192"
"2.3800","0.1152","0.0204"
"2.5200","0.1220","0.0216"
"2.6600","0.1293","0.0225"
"2.8000","0.1362","0.0237"
"2.9400","0.1430","0.0249"
"3.0800","0.1501","0.0260"
"3.2200","0.1571","0.0272"
"3.3600","0.1642","0.0284"
"3.5000","0.1712","0.0295"
"3.6400","0.1780","0.0307"
"3.7800","0.1851","0.0319"
"3.9200","0.1922","0.0331"
"4.0600","0.1992","0.0340"
"4.2000","0.2062","0.0354"
"4.3400","0.2130","0.0364"
"4.4800","0.2202","0.0377"
"4.6200","0.2272","0.0391"
"4.7600","0.2341","0.0399"
"4.9000","0.2412","0.0411"
"5.0400","0.2481","0.0424"
"5.1800","0.2552","0.0437"
"5.3200","0.2622","0.0449"
"5.4600","0.2691","0.0460"
"5.6000","0.2761","0.0473"
"5.7400","0.2831","0.0488"
"5.8800","0.2902","0.0498"
"6.0200","0.2972","0.0511"
"6.1600","0.3040","0.0523"
"6.3000","0.3111","0.0534"
"6.4400","0.3181","0.0546"
"6.5800","0.3252","0.0561"
"6.7200","0.3323","0.0573"
"6.8600","0.3390","0.0588"
"7.0000","0.3462","0.0600"
"7.1400","0.3531","0.0612"
"7.2800","0.3601","0.0627"
"7.4200","0.3672","0.0637"
"7.5600","0.3740","0.0653"
"7.7000","0.3812","0.0664"
"7.8400","0.3882","0.0678"
"7.9800","0.3951","0.0688"
"8.1200","0.4021","0.0703"
"8.2600","0.4091","0.0716"
"8.4000","0.4162","0.0726"
"8.5400","0.4232","0.0738"
"8.6800","0.4300","0.0753"
"8.8200","0.4371","0.0761"
"8.9600","0.4442","0.0775"
"9.1000","0.4512","0.0788"
"9.2400","0.4582","0.0798"
"9.3800","0.4650","0.0808"
"9.5200","0.4721","0.0820"
"9.6600","0.4792","0.0833"
