Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"Ammonium Perchlorate-Aluminum-PDMS 60/40","Manuel Martinez
Katie Zalegowski
Chris Iskander",""

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0020","-0.0001"
"0.2800","0.0101","0.0001"
"0.4200","0.0175","0.0000"
"0.5600","0.0244","0.0001"
"0.7000","0.0312","0.0001"
"0.8400","0.0384","0.0000"
"0.9800","0.0455","0.0001"
"1.1200","0.0525","0.0000"
"1.2600","0.0595","0.0001"
"1.4000","0.0664","0.0003"
"1.5400","0.0734","0.0002"
"1.6800","0.0804","0.0001"
"1.8200","0.0874","0.0003"
"1.9600","0.0945","0.0003"
"2.1000","0.1014","0.0003"
"2.2400","0.1085","0.0004"
"2.3800","0.1155","0.0004"
"2.5200","0.1223","0.0007"
"2.6600","0.1294","0.0007"
"2.8000","0.1364","0.0006"
"2.9400","0.1434","0.0005"
"3.0800","0.1505","0.0006"
"3.2200","0.1573","0.0008"
"3.3600","0.1644","0.0007"
"3.5000","0.1714","0.0009"
"3.6400","0.1785","0.0009"
"3.7800","0.1856","0.0008"
"3.9200","0.1923","0.0009"
"4.0600","0.1994","0.0008"
"4.2000","0.2064","0.0011"
"4.3400","0.2135","0.0009"
"4.4800","0.2206","0.0012"
"4.6200","0.2273","0.0012"
"4.7600","0.2345","0.0010"
"4.9000","0.2415","0.0012"
"5.0400","0.2484","0.0013"
"5.1800","0.2555","0.0011"
"5.3200","0.2623","0.0012"
"5.4600","0.2695","0.0014"
"5.6000","0.2765","0.0015"
"5.7400","0.2834","0.0016"
"5.8800","0.2904","0.0015"
"6.0200","0.2974","0.0016"
"6.1600","0.3046","0.0016"
"6.3000","0.3115","0.0019"
"6.4400","0.3183","0.0017"
"6.5800","0.3253","0.0019"
"6.7200","0.3324","0.0021"
"6.8600","0.3395","0.0022"
"7.0000","0.3466","0.0021"
"7.1400","0.3533","0.0023"
"7.2800","0.3604","0.0023"
"7.4200","0.3675","0.0026"
"7.5600","0.3745","0.0024"
"7.7000","0.3815","0.0028"
"7.8400","0.3883","0.0029"
"7.9800","0.3955","0.0031"
"8.1200","0.4026","0.0032"
"8.2600","0.4095","0.0034"
