Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"70% Particulate, 30% PDMS  Bimodal Sugar","Ryan Pecoraro, Bryan Tsang, Mitchell Seeman",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/2/2019","29.17","18.84","Circular","38.13","38.13","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0003"
"0.1400","0.0020","-0.0001"
"0.2800","0.0102","0.0022"
"0.4200","0.0172","0.0038"
"0.5600","0.0244","0.0052"
"0.7000","0.0314","0.0063"
"0.8400","0.0383","0.0071"
"0.9800","0.0454","0.0079"
"1.1200","0.0523","0.0085"
"1.2600","0.0595","0.0092"
"1.4000","0.0665","0.0099"
"1.5400","0.0732","0.0105"
"1.6800","0.0803","0.0110"
"1.8200","0.0873","0.0115"
"1.9600","0.0945","0.0123"
"2.1000","0.1015","0.0127"
"2.2400","0.1082","0.0131"
"2.3800","0.1153","0.0136"
"2.5200","0.1224","0.0138"
"2.6600","0.1295","0.0143"
"2.8000","0.1364","0.0147"
"2.9400","0.1432","0.0150"
"3.0800","0.1504","0.0156"
"3.2200","0.1575","0.0159"
"3.3600","0.1644","0.0161"
"3.5000","0.1714","0.0164"
"3.6400","0.1782","0.0168"
"3.7800","0.1854","0.0172"
"3.9200","0.1924","0.0177"
"4.0600","0.1993","0.0180"
"4.2000","0.2063","0.0184"
"4.3400","0.2133","0.0188"
"4.4800","0.2205","0.0192"
"4.6200","0.2275","0.0197"
"4.7600","0.2342","0.0197"
"4.9000","0.2414","0.0201"
"5.0400","0.2483","0.0206"
"5.1800","0.2554","0.0209"
"5.3200","0.2624","0.0213"
"5.4600","0.2692","0.0213"
"5.6000","0.2764","0.0219"
"5.7400","0.2834","0.0223"
"5.8800","0.2904","0.0227"
"6.0200","0.2975","0.0231"
"6.1600","0.3043","0.0233"
"6.3000","0.3114","0.0239"
"6.4400","0.3184","0.0243"
"6.5800","0.3253","0.0245"
"6.7200","0.3324","0.0249"
"6.8600","0.3394","0.0253"
"7.0000","0.3465","0.0256"
"7.1400","0.3534","0.0259"
"7.2800","0.3602","0.0261"
"7.4200","0.3674","0.0265"
"7.5600","0.3743","0.0264"
"7.7000","0.3814","0.0270"
"7.8400","0.3885","0.0274"
"7.9800","0.3952","0.0273"
"8.1200","0.4023","0.0277"
"8.2600","0.4094","0.0277"
"8.4000","0.4165","0.0282"
"8.5400","0.4235","0.0283"
"8.6800","0.4302","0.0281"
"8.8200","0.4373","0.0285"
"8.9600","0.4444","0.0288"
"9.1000","0.4514","0.0290"
"9.2400","0.4585","0.0292"
"9.3800","0.4653","0.0293"
"9.5200","0.4724","0.0296"
"9.6600","0.4794","0.0300"
"9.8000","0.4863","0.0303"
"9.9400","0.4934","0.0306"
"10.0800","0.5003","0.0310"
"10.2200","0.5075","0.0315"
"10.3600","0.5145","0.0320"
"10.5000","0.5212","0.0324"
"10.6400","0.5283","0.0329"
"10.7800","0.5353","0.0335"
"10.9200","0.5425","0.0337"
"11.0600","0.5495","0.0345"
"11.2000","0.5562","0.0347"
"11.3400","0.5633","0.0354"
"11.4800","0.5704","0.0355"
"11.6200","0.5774","0.0362"
"11.7600","0.5844","0.0367"
"11.9000","0.5913","0.0372"
