Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"40% PDMS 48% sugar 12% aluminum","Jacob Kramer, Matthew Feggeler",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/5/2019","18.43","18.60","Circular","42.17","42.17","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0019","0.0002"
"0.2800","0.0107","0.0001"
"0.4200","0.0176","0.0001"
"0.5600","0.0248","0.0003"
"0.7000","0.0317","0.0004"
"0.8400","0.0387","0.0003"
"0.9800","0.0458","0.0005"
"1.1200","0.0527","0.0007"
"1.2600","0.0598","0.0006"
"1.4000","0.0668","0.0009"
"1.5400","0.0736","0.0008"
"1.6800","0.0807","0.0007"
"1.8200","0.0877","0.0008"
"1.9600","0.0948","0.0010"
"2.1000","0.1018","0.0009"
"2.2400","0.1086","0.0009"
"2.3800","0.1158","0.0009"
"2.5200","0.1228","0.0010"
"2.6600","0.1298","0.0010"
"2.8000","0.1367","0.0013"
"2.9400","0.1436","0.0013"
"3.0800","0.1508","0.0015"
"3.2200","0.1577","0.0013"
"3.3600","0.1647","0.0013"
"3.5000","0.1718","0.0016"
"3.6400","0.1787","0.0016"
"3.7800","0.1858","0.0017"
"3.9200","0.1927","0.0019"
"4.0600","0.1996","0.0018"
"4.2000","0.2068","0.0019"
"4.3400","0.2137","0.0020"
"4.4800","0.2208","0.0020"
"4.6200","0.2278","0.0020"
"4.7600","0.2346","0.0022"
"4.9000","0.2418","0.0021"
"5.0400","0.2488","0.0023"
"5.1800","0.2558","0.0024"
"5.3200","0.2627","0.0024"
"5.4600","0.2696","0.0024"
"5.6000","0.2767","0.0027"
"5.7400","0.2837","0.0024"
"5.8800","0.2908","0.0029"
"6.0200","0.2979","0.0029"
"6.1600","0.3046","0.0029"
"6.3000","0.3117","0.0031"
"6.4400","0.3187","0.0033"
"6.5800","0.3257","0.0034"
"6.7200","0.3327","0.0034"
"6.8600","0.3396","0.0036"
"7.0000","0.3468","0.0035"
"7.1400","0.3538","0.0038"
"7.2800","0.3606","0.0039"
"7.4200","0.3677","0.0039"
"7.5600","0.3747","0.0041"
