Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"Bisug/al 80% PDMS 20%","me",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"6/27/2019","68.19","18.20","Circular","45.13","45.13","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0002"
"0.1400","0.0019","0.0003"
"0.2800","0.0097","0.0008"
"0.4200","0.0169","0.0008"
"0.5600","0.0238","0.0011"
"0.7000","0.0310","0.0011"
"0.8400","0.0379","0.0011"
"0.9800","0.0450","0.0014"
"1.1200","0.0520","0.0014"
"1.2600","0.0588","0.0014"
"1.4000","0.0660","0.0014"
"1.5400","0.0729","0.0015"
"1.6800","0.0801","0.0013"
"1.8200","0.0870","0.0015"
"1.9600","0.0938","0.0015"
"2.1000","0.1010","0.0016"
"2.2400","0.1080","0.0015"
"2.3800","0.1151","0.0016"
"2.5200","0.1219","0.0018"
"2.6600","0.1288","0.0018"
"2.8000","0.1361","0.0019"
"2.9400","0.1430","0.0018"
"3.0800","0.1500","0.0018"
"3.2200","0.1570","0.0017"
"3.3600","0.1639","0.0019"
"3.5000","0.1710","0.0020"
"3.6400","0.1780","0.0025"
"3.7800","0.1849","0.0026"
"3.9200","0.1919","0.0028"
"4.0600","0.1989","0.0028"
"4.2000","0.2060","0.0031"
"4.3400","0.2130","0.0030"
"4.4800","0.2199","0.0030"
"4.6200","0.2270","0.0032"
"4.7600","0.2339","0.0034"
"4.9000","0.2410","0.0035"
"5.0400","0.2481","0.0036"
"5.1800","0.2548","0.0039"
"5.3200","0.2620","0.0039"
"5.4600","0.2690","0.0038"
"5.6000","0.2761","0.0039"
"5.7400","0.2831","0.0041"
"5.8800","0.2899","0.0045"
"6.0200","0.2969","0.0046"
"6.1600","0.3040","0.0047"
"6.3000","0.3109","0.0048"
"6.4400","0.3181","0.0048"
"6.5800","0.3248","0.0050"
"6.7200","0.3320","0.0049"
"6.8600","0.3390","0.0058"
"7.0000","0.3459","0.0064"
"7.1400","0.3530","0.0079"
"7.2800","0.3599","0.0098"
"7.4200","0.3671","0.0114"
"7.5600","0.3740","0.0134"
"7.7000","0.3808","0.0152"
"7.8400","0.3880","0.0173"
"7.9800","0.3950","0.0196"
"8.1200","0.4021","0.0216"
"8.2600","0.4091","0.0236"
"8.4000","0.4159","0.0253"
"8.5400","0.4229","0.0273"
"8.6800","0.4300","0.0291"
"8.8200","0.4370","0.0312"
"8.9600","0.4440","0.0332"
"9.1000","0.4509","0.0349"
"9.2400","0.4580","0.0362"
"9.3800","0.4650","0.0366"
"9.5200","0.4719","0.0368"
"9.6600","0.4790","0.0365"
"9.8000","0.4859","0.0366"
"9.9400","0.4930","0.0365"
"10.0800","0.5000","0.0367"
"10.2200","0.5068","0.0366"
"10.3600","0.5140","0.0367"
"10.5000","0.5209","0.0366"
"10.6400","0.5281","0.0365"
"10.7800","0.5350","0.0368"
"10.9200","0.5418","0.0368"
"11.0600","0.5489","0.0368"
"11.2000","0.5560","0.0369"
"11.3400","0.5631","0.0365"
"11.4800","0.5701","0.0367"
"11.6200","0.5769","0.0367"
"11.7600","0.5840","0.0365"
"11.9000","0.5910","0.0365"
"12.0400","0.5980","0.0366"
"12.1800","0.6050","0.0366"
"12.3200","0.6118","0.0366"
"12.4600","0.6191","0.0365"
"12.6000","0.6260","0.0366"
"12.7400","0.6329","0.0366"
"12.8800","0.6400","0.0368"
"13.0200","0.6469","0.0368"
"13.1600","0.6540","0.0367"
"13.3000","0.6610","0.0365"
"13.4400","0.6678","0.0368"
"13.5800","0.6749","0.0364"
"13.7200","0.6820","0.0366"
"13.8600","0.6891","0.0367"
"14.0000","0.6961","0.0366"
"14.1400","0.7028","0.0369"
"14.2800","0.7099","0.0368"
"14.4200","0.7170","0.0369"
"14.5600","0.7240","0.0371"
"14.7000","0.7310","0.0371"
"14.8400","0.7379","0.0371"
"14.9800","0.7450","0.0371"
"15.1200","0.7521","0.0370"
"15.2600","0.7589","0.0372"
"15.4000","0.7660","0.0373"
"15.5400","0.7729","0.0376"
"15.6800","0.7800","0.0376"
"15.8200","0.7870","0.0375"
"15.9600","0.7938","0.0376"
"16.1000","0.8010","0.0374"
"16.2400","0.8079","0.0375"
"16.3800","0.8151","0.0375"
"16.5200","0.8221","0.0376"
"16.6600","0.8288","0.0380"
"16.8000","0.8360","0.0396"
"16.9400","0.8429","0.0399"
"17.0800","0.8500","0.0415"
"17.2200","0.8570","0.0444"
"17.3600","0.8638","0.0466"
"17.5000","0.8710","0.0491"
"17.6400","0.8780","0.0513"
"17.7800","0.8850","0.0534"
"17.9200","0.8920","0.0556"
"18.0600","0.8989","0.0578"
"18.2000","0.9060","0.0608"
"18.3400","0.9130","0.0641"
"18.4800","0.9199","0.0665"
"18.6200","0.9270","0.0693"
"18.7600","0.9339","0.0722"
"18.9000","0.9410","0.0753"
"19.0400","0.9481","0.0779"
"19.1800","0.9548","0.0806"
"19.3200","0.9619","0.0833"
"19.4600","0.9689","0.0860"
"19.6000","0.9760","0.0890"
"19.7400","0.9831","0.0917"
"19.8800","0.9898","0.0940"
"20.0200","0.9969","0.0969"
"20.1600","1.0040","0.0997"
"20.3000","1.0110","0.1024"
"20.4400","1.0181","0.1053"
"20.5800","1.0248","0.1077"
"20.7200","1.0319","0.1107"
"20.8600","1.0390","0.1133"
"21.0000","1.0460","0.1160"
"21.1400","1.0531","0.1188"
"21.2800","1.0599","0.1213"
"21.4200","1.0671","0.1242"
"21.5600","1.0740","0.1268"
"21.7000","1.0808","0.1293"
"21.8400","1.0880","0.1326"
"21.9800","1.0949","0.1351"
"22.1200","1.1021","0.1381"
"22.2600","1.1090","0.1408"
"22.4000","1.1158","0.1434"
"22.5400","1.1229","0.1461"
"22.6800","1.1300","0.1490"
