Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60% AP 40% PDMS Team1, Douglas Lamb, Aidan Balac, Avery Sebolt","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/2/2019","10.49","18.75","Circular","43.50","43.50","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0018","0.0001"
"0.2800","0.0098","0.0001"
"0.4200","0.0171","-0.0001"
"0.5600","0.0241","0.0003"
"0.7000","0.0309","-0.0001"
"0.8400","0.0380","0.0000"
"0.9800","0.0450","0.0001"
"1.1200","0.0521","0.0001"
"1.2600","0.0591","0.0002"
"1.4000","0.0659","0.0001"
"1.5400","0.0730","0.0003"
"1.6800","0.0800","0.0002"
"1.8200","0.0871","0.0002"
"1.9600","0.0941","0.0002"
"2.1000","0.1009","0.0000"
"2.2400","0.1080","0.0001"
"2.3800","0.1150","0.0000"
"2.5200","0.1220","0.0003"
"2.6600","0.1291","0.0002"
"2.8000","0.1359","0.0003"
"2.9400","0.1430","0.0004"
"3.0800","0.1500","0.0005"
"3.2200","0.1570","0.0003"
"3.3600","0.1641","0.0005"
"3.5000","0.1709","0.0006"
"3.6400","0.1780","0.0005"
"3.7800","0.1851","0.0007"
"3.9200","0.1919","0.0007"
"4.0600","0.1991","0.0006"
"4.2000","0.2060","0.0008"
"4.3400","0.2131","0.0010"
"4.4800","0.2200","0.0009"
"4.6200","0.2268","0.0010"
"4.7600","0.2340","0.0012"
"4.9000","0.2410","0.0011"
"5.0400","0.2480","0.0011"
"5.1800","0.2551","0.0012"
"5.3200","0.2618","0.0013"
"5.4600","0.2690","0.0015"
"5.6000","0.2761","0.0014"
"5.7400","0.2830","0.0016"
"5.8800","0.2899","0.0016"
"6.0200","0.2969","0.0014"
"6.1600","0.3041","0.0017"
"6.3000","0.3111","0.0018"
"6.4400","0.3179","0.0021"
"6.5800","0.3250","0.0020"
"6.7200","0.3320","0.0020"
"6.8600","0.3391","0.0021"
"7.0000","0.3461","0.0021"
"7.1400","0.3528","0.0024"
"7.2800","0.3600","0.0026"
"7.4200","0.3670","0.0026"
"7.5600","0.3741","0.0029"
"7.7000","0.3811","0.0030"
"7.8400","0.3878","0.0030"
"7.9800","0.3950","0.0032"
"8.1200","0.4020","0.0034"
"8.2600","0.4090","0.0035"
"8.4000","0.4160","0.0035"
"8.5400","0.4229","0.0037"
"8.6800","0.4300","0.0039"
"8.8200","0.4370","0.0041"
"8.9600","0.4439","0.0041"
"9.1000","0.4511","0.0044"
"9.2400","0.4580","0.0046"
"9.3800","0.4651","0.0048"
"9.5200","0.4720","0.0050"
"9.6600","0.4788","0.0050"
"9.8000","0.4861","0.0052"
"9.9400","0.4930","0.0054"
"10.0800","0.5002","0.0057"
"10.2200","0.5071","0.0059"
"10.3600","0.5139","0.0061"
"10.5000","0.5210","0.0062"
"10.6400","0.5280","0.0063"
"10.7800","0.5350","0.0066"
"10.9200","0.5420","0.0068"
"11.0600","0.5490","0.0070"
"11.2000","0.5560","0.0073"
"11.3400","0.5630","0.0074"
"11.4800","0.5699","0.0075"
"11.6200","0.5771","0.0078"
"11.7600","0.5840","0.0080"
"11.9000","0.5910","0.0081"
"12.0400","0.5980","0.0085"
"12.1800","0.6048","0.0084"
"12.3200","0.6121","0.0087"
"12.4600","0.6190","0.0090"
"12.6000","0.6260","0.0092"
