Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"Bis_al 80% PDMS 20%","me",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"6/27/2019","65.91","18.83","Circular","44.73","44.73","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0020","0.0003"
"0.2800","0.0096","0.0011"
"0.4200","0.0168","0.0011"
"0.5600","0.0239","0.0013"
"0.7000","0.0309","0.0017"
"0.8400","0.0377","0.0019"
"0.9800","0.0448","0.0022"
"1.1200","0.0518","0.0024"
"1.2600","0.0588","0.0023"
"1.4000","0.0660","0.0023"
"1.5400","0.0727","0.0025"
"1.6800","0.0798","0.0025"
"1.8200","0.0869","0.0027"
"1.9600","0.0939","0.0027"
"2.1000","0.1009","0.0028"
"2.2400","0.1077","0.0029"
"2.3800","0.1148","0.0033"
"2.5200","0.1219","0.0032"
"2.6600","0.1288","0.0031"
"2.8000","0.1359","0.0035"
"2.9400","0.1428","0.0036"
"3.0800","0.1500","0.0036"
"3.2200","0.1569","0.0037"
"3.3600","0.1637","0.0039"
"3.5000","0.1708","0.0040"
"3.6400","0.1778","0.0040"
"3.7800","0.1850","0.0039"
"3.9200","0.1919","0.0043"
"4.0600","0.1987","0.0046"
"4.2000","0.2058","0.0056"
"4.3400","0.2129","0.0061"
"4.4800","0.2199","0.0071"
"4.6200","0.2268","0.0081"
"4.7600","0.2337","0.0089"
"4.9000","0.2409","0.0099"
"5.0400","0.2479","0.0108"
"5.1800","0.2548","0.0117"
"5.3200","0.2619","0.0127"
"5.4600","0.2688","0.0137"
"5.6000","0.2759","0.0146"
"5.7400","0.2829","0.0151"
"5.8800","0.2897","0.0155"
"6.0200","0.2968","0.0156"
"6.1600","0.3038","0.0156"
"6.3000","0.3109","0.0160"
"6.4400","0.3180","0.0165"
"6.5800","0.3247","0.0170"
"6.7200","0.3318","0.0178"
"6.8600","0.3388","0.0188"
"7.0000","0.3459","0.0200"
"7.1400","0.3529","0.0215"
"7.2800","0.3597","0.0234"
"7.4200","0.3668","0.0255"
"7.5600","0.3738","0.0268"
"7.7000","0.3809","0.0286"
"7.8400","0.3879","0.0301"
"7.9800","0.3948","0.0314"
"8.1200","0.4019","0.0331"
"8.2600","0.4088","0.0356"
"8.4000","0.4157","0.0373"
"8.5400","0.4229","0.0375"
"8.6800","0.4298","0.0376"
"8.8200","0.4370","0.0379"
"8.9600","0.4439","0.0379"
"9.1000","0.4507","0.0377"
