Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60% Sugar-Aluminum 40% PDMS","",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/16/2019","20.97","18.80","Circular","45.35","45.35","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0020","0.0002"
"0.2800","0.0096","0.0009"
"0.4200","0.0169","0.0016"
"0.5600","0.0237","0.0023"
"0.7000","0.0310","0.0028"
"0.8400","0.0381","0.0036"
"0.9800","0.0449","0.0040"
"1.1200","0.0519","0.0045"
"1.2600","0.0588","0.0052"
"1.4000","0.0660","0.0059"
"1.5400","0.0730","0.0062"
"1.6800","0.0797","0.0071"
"1.8200","0.0869","0.0075"
"1.9600","0.0939","0.0081"
"2.1000","0.1010","0.0086"
"2.2400","0.1079","0.0093"
"2.3800","0.1147","0.0099"
"2.5200","0.1219","0.0105"
"2.6600","0.1289","0.0109"
"2.8000","0.1359","0.0115"
"2.9400","0.1429","0.0122"
"3.0800","0.1498","0.0127"
"3.2200","0.1569","0.0134"
"3.3600","0.1640","0.0139"
"3.5000","0.1708","0.0144"
"3.6400","0.1779","0.0150"
"3.7800","0.1849","0.0157"
"3.9200","0.1919","0.0163"
"4.0600","0.1990","0.0168"
"4.2000","0.2058","0.0172"
"4.3400","0.2129","0.0180"
"4.4800","0.2199","0.0186"
"4.6200","0.2270","0.0191"
"4.7600","0.2340","0.0199"
"4.9000","0.2407","0.0202"
"5.0400","0.2479","0.0210"
"5.1800","0.2549","0.0216"
"5.3200","0.2619","0.0219"
"5.4600","0.2690","0.0229"
"5.6000","0.2758","0.0233"
"5.7400","0.2829","0.0242"
"5.8800","0.2899","0.0246"
"6.0200","0.2968","0.0251"
"6.1600","0.3039","0.0258"
"6.3000","0.3109","0.0262"
"6.4400","0.3180","0.0270"
"6.5800","0.3249","0.0277"
"6.7200","0.3318","0.0280"
"6.8600","0.3389","0.0289"
"7.0000","0.3459","0.0294"
"7.1400","0.3530","0.0299"
"7.2800","0.3598","0.0307"
"7.4200","0.3667","0.0313"
"7.5600","0.3739","0.0319"
"7.7000","0.3809","0.0326"
"7.8400","0.3880","0.0331"
"7.9800","0.3950","0.0338"
"8.1200","0.4018","0.0343"
"8.2600","0.4089","0.0351"
"8.4000","0.4159","0.0359"
"8.5400","0.4229","0.0366"
"8.6800","0.4299","0.0368"
"8.8200","0.4368","0.0376"
"8.9600","0.4439","0.0381"
"9.1000","0.4509","0.0389"
"9.2400","0.4578","0.0396"
"9.3800","0.4649","0.0401"
"9.5200","0.4718","0.0406"
"9.6600","0.4790","0.0414"
"9.8000","0.4860","0.0419"
"9.9400","0.4928","0.0430"
"10.0800","0.4999","0.0435"
"10.2200","0.5069","0.0441"
"10.3600","0.5140","0.0449"
"10.5000","0.5210","0.0455"
"10.6400","0.5278","0.0462"
"10.7800","0.5349","0.0468"
"10.9200","0.5419","0.0474"
"11.0600","0.5489","0.0483"
"11.2000","0.5560","0.0491"
"11.3400","0.5628","0.0497"
"11.4800","0.5699","0.0504"
"11.6200","0.5770","0.0511"
"11.7600","0.5839","0.0519"
"11.9000","0.5909","0.0523"
"12.0400","0.5978","0.0532"
"12.1800","0.6050","0.0539"
"12.3200","0.6119","0.0547"
"12.4600","0.6187","0.0554"
"12.6000","0.6259","0.0560"
"12.7400","0.6329","0.0569"
"12.8800","0.6400","0.0578"
"13.0200","0.6470","0.0583"
"13.1600","0.6538","0.0589"
"13.3000","0.6608","0.0597"
"13.4400","0.6679","0.0605"
"13.5800","0.6750","0.0613"
"13.7200","0.6820","0.0621"
"13.8600","0.6888","0.0628"
"14.0000","0.6959","0.0637"
"14.1400","0.7029","0.0645"
"14.2800","0.7099","0.0652"
"14.4200","0.7169","0.0659"
"14.5600","0.7238","0.0667"
"14.7000","0.7309","0.0674"
"14.8400","0.7379","0.0681"
"14.9800","0.7448","0.0687"
"15.1200","0.7519","0.0696"
"15.2600","0.7588","0.0703"
"15.4000","0.7660","0.0711"
"15.5400","0.7730","0.0717"
"15.6800","0.7797","0.0724"
"15.8200","0.7869","0.0731"
"15.9600","0.7939","0.0740"
"16.1000","0.8010","0.0745"
"16.2400","0.8080","0.0753"
"16.3800","0.8148","0.0761"
"16.5200","0.8219","0.0765"
"16.6600","0.8289","0.0773"
"16.8000","0.8360","0.0780"
"16.9400","0.8429","0.0786"
"17.0800","0.8498","0.0792"
"17.2200","0.8570","0.0799"
"17.3600","0.8639","0.0805"
"17.5000","0.8709","0.0812"
"17.6400","0.8779","0.0820"
"17.7800","0.8849","0.0825"
"17.9200","0.8919","0.0833"
"18.0600","0.8989","0.0839"
"18.2000","0.9058","0.0846"
"18.3400","0.9128","0.0852"
"18.4800","0.9199","0.0862"
"18.6200","0.9270","0.0865"
"18.7600","0.9340","0.0873"
"18.9000","0.9408","0.0879"
"19.0400","0.9478","0.0886"
"19.1800","0.9549","0.0890"
"19.3200","0.9619","0.0898"
"19.4600","0.9690","0.0905"
"19.6000","0.9758","0.0913"
"19.7400","0.9829","0.0920"
"19.8800","0.9900","0.0927"
"20.0200","0.9969","0.0932"
"20.1600","1.0040","0.0941"
"20.3000","1.0108","0.0947"
"20.4400","1.0179","0.0953"
"20.5800","1.0249","0.0961"
"20.7200","1.0318","0.0966"
"20.8600","1.0389","0.0975"
"21.0000","1.0458","0.0981"
"21.1400","1.0530","0.0987"
"21.2800","1.0600","0.0995"
"21.4200","1.0668","0.1003"
"21.5600","1.0739","0.1008"
"21.7000","1.0809","0.1015"
"21.8400","1.0880","0.1023"
"21.9800","1.0949","0.1029"
"22.1200","1.1017","0.1034"
"22.2600","1.1089","0.1042"
"22.4000","1.1159","0.1050"
"22.5400","1.1230","0.1058"
"22.6800","1.1300","0.1067"
"22.8200","1.1368","0.1072"
"22.9600","1.1439","0.1080"
"23.1000","1.1509","0.1087"
"23.2400","1.1578","0.1092"
"23.3800","1.1649","0.1099"
"23.5200","1.1719","0.1106"
"23.6600","1.1790","0.1114"
"23.8000","1.1860","0.1120"
"23.9400","1.1928","0.1127"
