Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"Bimodel Sugar 60-40","Tony
Clayton
Michael
Harry",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/19/2019","14.09","18.75","Circular","44.25","44.25","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0002"
"0.1400","0.0017","0.0001"
"0.2800","0.0106","0.0003"
"0.4200","0.0174","0.0005"
"0.5600","0.0246","0.0004"
"0.7000","0.0316","0.0007"
"0.8400","0.0386","0.0007"
"0.9800","0.0456","0.0007"
"1.1200","0.0525","0.0008"
"1.2600","0.0596","0.0010"
"1.4000","0.0667","0.0013"
"1.5400","0.0736","0.0012"
"1.6800","0.0806","0.0015"
"1.8200","0.0876","0.0017"
"1.9600","0.0947","0.0016"
"2.1000","0.1017","0.0020"
"2.2400","0.1084","0.0021"
"2.3800","0.1155","0.0021"
"2.5200","0.1226","0.0021"
"2.6600","0.1297","0.0026"
"2.8000","0.1367","0.0028"
"2.9400","0.1434","0.0029"
"3.0800","0.1505","0.0031"
"3.2200","0.1576","0.0032"
"3.3600","0.1646","0.0035"
"3.5000","0.1717","0.0035"
"3.6400","0.1784","0.0036"
"3.7800","0.1856","0.0039"
"3.9200","0.1926","0.0041"
"4.0600","0.1996","0.0042"
"4.2000","0.2067","0.0044"
"4.3400","0.2135","0.0045"
"4.4800","0.2207","0.0049"
"4.6200","0.2276","0.0049"
"4.7600","0.2344","0.0050"
"4.9000","0.2416","0.0052"
"5.0400","0.2486","0.0054"
"5.1800","0.2557","0.0056"
"5.3200","0.2627","0.0059"
"5.4600","0.2694","0.0062"
"5.6000","0.2765","0.0061"
"5.7400","0.2836","0.0063"
"5.8800","0.2906","0.0064"
"6.0200","0.2976","0.0064"
"6.1600","0.3045","0.0070"
"6.3000","0.3115","0.0072"
"6.4400","0.3186","0.0074"
"6.5800","0.3256","0.0075"
"6.7200","0.3326","0.0078"
"6.8600","0.3395","0.0081"
"7.0000","0.3466","0.0080"
"7.1400","0.3537","0.0083"
"7.2800","0.3605","0.0086"
"7.4200","0.3676","0.0089"
"7.5600","0.3745","0.0092"
"7.7000","0.3817","0.0093"
"7.8400","0.3887","0.0096"
"7.9800","0.3955","0.0100"
"8.1200","0.4026","0.0102"
"8.2600","0.4095","0.0105"
"8.4000","0.4166","0.0108"
"8.5400","0.4237","0.0112"
"8.6800","0.4305","0.0114"
"8.8200","0.4376","0.0117"
"8.9600","0.4446","0.0120"
"9.1000","0.4516","0.0125"
"9.2400","0.4586","0.0127"
"9.3800","0.4654","0.0132"
"9.5200","0.4727","0.0135"
"9.6600","0.4795","0.0137"
"9.8000","0.4865","0.0142"
"9.9400","0.4936","0.0146"
"10.0800","0.5006","0.0150"
"10.2200","0.5077","0.0156"
"10.3600","0.5147","0.0161"
"10.5000","0.5215","0.0162"
"10.6400","0.5285","0.0169"
"10.7800","0.5356","0.0171"
"10.9200","0.5427","0.0175"
"11.0600","0.5497","0.0180"
"11.2000","0.5565","0.0182"
"11.3400","0.5636","0.0189"
"11.4800","0.5706","0.0191"
"11.6200","0.5776","0.0197"
"11.7600","0.5846","0.0198"
"11.9000","0.5915","0.0205"
"12.0400","0.5985","0.0210"
"12.1800","0.6056","0.0215"
"12.3200","0.6125","0.0220"
"12.4600","0.6196","0.0223"
"12.6000","0.6265","0.0227"
"12.7400","0.6336","0.0232"
"12.8800","0.6406","0.0237"
"13.0200","0.6475","0.0241"
"13.1600","0.6546","0.0244"
"13.3000","0.6615","0.0250"
"13.4400","0.6687","0.0254"
"13.5800","0.6757","0.0259"
"13.7200","0.6825","0.0262"
"13.8600","0.6896","0.0268"
"14.0000","0.6966","0.0272"
"14.1400","0.7037","0.0277"
"14.2800","0.7106","0.0280"
"14.4200","0.7174","0.0284"
"14.5600","0.7246","0.0290"
"14.7000","0.7316","0.0295"
"14.8400","0.7387","0.0298"
"14.9800","0.7457","0.0304"
"15.1200","0.7525","0.0308"
"15.2600","0.7596","0.0312"
"15.4000","0.7666","0.0315"
"15.5400","0.7735","0.0322"
"15.6800","0.7806","0.0324"
"15.8200","0.7875","0.0329"
"15.9600","0.7946","0.0334"
"16.1000","0.8017","0.0339"
"16.2400","0.8085","0.0344"
"16.3800","0.8156","0.0348"
"16.5200","0.8226","0.0353"
"16.6600","0.8296","0.0357"
"16.8000","0.8366","0.0364"
"16.9400","0.8435","0.0369"
"17.0800","0.8506","0.0375"
"17.2200","0.8576","0.0376"
"17.3600","0.8647","0.0384"
"17.5000","0.8717","0.0387"
"17.6400","0.8785","0.0393"
"17.7800","0.8856","0.0397"
"17.9200","0.8926","0.0405"
"18.0600","0.8996","0.0410"
"18.2000","0.9066","0.0415"
"18.3400","0.9135","0.0420"
"18.4800","0.9206","0.0426"
"18.6200","0.9276","0.0432"
"18.7600","0.9345","0.0437"
"18.9000","0.9416","0.0442"
"19.0400","0.9485","0.0449"
"19.1800","0.9557","0.0453"
"19.3200","0.9626","0.0459"
"19.4600","0.9694","0.0464"
"19.6000","0.9766","0.0471"
"19.7400","0.9836","0.0475"
"19.8800","0.9907","0.0480"
"20.0200","0.9977","0.0489"
"20.1600","1.0046","0.0492"
"20.3000","1.0115","0.0502"
"20.4400","1.0186","0.0508"
"20.5800","1.0256","0.0511"
"20.7200","1.0327","0.0518"
"20.8600","1.0396","0.0522"
"21.0000","1.0466","0.0531"
"21.1400","1.0536","0.0536"
"21.2800","1.0605","0.0542"
