Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"60% Particulate
40% PDMS

Sanzio Angeli
Alec Fruchter
Ben Sullivan","Team 1
Sanzio Angeli
Alec Fruchter
Ben Sullivan",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/5/2019","12.67","19.00","Circular","44.00","44.00","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0020","-0.0001"
"0.2800","0.0103","-0.0001"
"0.4200","0.0176","-0.0001"
"0.5600","0.0245","-0.0001"
"0.7000","0.0313","0.0001"
"0.8400","0.0385","-0.0001"
"0.9800","0.0455","0.0002"
"1.1200","0.0526","0.0003"
"1.2600","0.0596","0.0004"
"1.4000","0.0664","0.0006"
"1.5400","0.0735","0.0008"
"1.6800","0.0806","0.0007"
"1.8200","0.0875","0.0009"
"1.9600","0.0946","0.0012"
"2.1000","0.1015","0.0013"
"2.2400","0.1085","0.0014"
"2.3800","0.1156","0.0016"
"2.5200","0.1224","0.0016"
"2.6600","0.1295","0.0019"
"2.8000","0.1365","0.0022"
"2.9400","0.1436","0.0025"
"3.0800","0.1505","0.0026"
"3.2200","0.1574","0.0029"
"3.3600","0.1646","0.0030"
"3.5000","0.1715","0.0031"
"3.6400","0.1786","0.0035"
"3.7800","0.1856","0.0037"
"3.9200","0.1924","0.0038"
"4.0600","0.1996","0.0041"
"4.2000","0.2065","0.0043"
"4.3400","0.2135","0.0046"
"4.4800","0.2206","0.0048"
"4.6200","0.2274","0.0051"
"4.7600","0.2347","0.0052"
"4.9000","0.2416","0.0056"
"5.0400","0.2484","0.0057"
"5.1800","0.2555","0.0061"
"5.3200","0.2625","0.0062"
"5.4600","0.2697","0.0066"
"5.6000","0.2765","0.0068"
"5.7400","0.2833","0.0071"
"5.8800","0.2905","0.0072"
"6.0200","0.2976","0.0077"
"6.1600","0.3046","0.0078"
"6.3000","0.3116","0.0084"
"6.4400","0.3184","0.0085"
"6.5800","0.3255","0.0088"
"6.7200","0.3325","0.0090"
"6.8600","0.3396","0.0096"
"7.0000","0.3466","0.0097"
"7.1400","0.3535","0.0101"
"7.2800","0.3605","0.0101"
"7.4200","0.3675","0.0106"
"7.5600","0.3745","0.0108"
"7.7000","0.3816","0.0111"
"7.8400","0.3884","0.0114"
"7.9800","0.3955","0.0118"
"8.1200","0.4026","0.0121"
"8.2600","0.4094","0.0124"
"8.4000","0.4166","0.0126"
"8.5400","0.4235","0.0132"
"8.6800","0.4306","0.0134"
"8.8200","0.4376","0.0138"
"8.9600","0.4444","0.0141"
"9.1000","0.4515","0.0143"
"9.2400","0.4585","0.0148"
"9.3800","0.4656","0.0151"
"9.5200","0.4727","0.0156"
"9.6600","0.4794","0.0159"
"9.8000","0.4866","0.0162"
"9.9400","0.4935","0.0164"
"10.0800","0.5006","0.0167"
"10.2200","0.5076","0.0171"
"10.3600","0.5144","0.0174"
"10.5000","0.5216","0.0179"
"10.6400","0.5285","0.0182"
"10.7800","0.5355","0.0187"
"10.9200","0.5426","0.0189"
"11.0600","0.5494","0.0193"
"11.2000","0.5566","0.0196"
"11.3400","0.5636","0.0200"
"11.4800","0.5704","0.0206"
"11.6200","0.5775","0.0208"
"11.7600","0.5845","0.0213"
"11.9000","0.5916","0.0218"
"12.0400","0.5986","0.0221"
"12.1800","0.6054","0.0226"
"12.3200","0.6125","0.0228"
"12.4600","0.6195","0.0233"
"12.6000","0.6266","0.0235"
"12.7400","0.6336","0.0240"
"12.8800","0.6403","0.0246"
"13.0200","0.6476","0.0251"
"13.1600","0.6546","0.0254"
"13.3000","0.6615","0.0258"
"13.4400","0.6686","0.0263"
"13.5800","0.6754","0.0266"
"13.7200","0.6825","0.0268"
"13.8600","0.6896","0.0275"
"14.0000","0.6964","0.0279"
"14.1400","0.7035","0.0284"
"14.2800","0.7105","0.0287"
"14.4200","0.7176","0.0293"
"14.5600","0.7246","0.0298"
"14.7000","0.7314","0.0299"
"14.8400","0.7385","0.0305"
"14.9800","0.7455","0.0310"
"15.1200","0.7526","0.0314"
"15.2600","0.7596","0.0319"
"15.4000","0.7663","0.0322"
"15.5400","0.7736","0.0328"
"15.6800","0.7806","0.0331"
"15.8200","0.7876","0.0335"
"15.9600","0.7946","0.0340"
"16.1000","0.8014","0.0345"
"16.2400","0.8085","0.0349"
"16.3800","0.8156","0.0352"
"16.5200","0.8225","0.0359"
"16.6600","0.8296","0.0364"
"16.8000","0.8365","0.0367"
"16.9400","0.8436","0.0371"
"17.0800","0.8506","0.0378"
"17.2200","0.8574","0.0380"
"17.3600","0.8645","0.0386"
"17.5000","0.8715","0.0392"
"17.6400","0.8786","0.0397"
"17.7800","0.8856","0.0400"
"17.9200","0.8923","0.0404"
"18.0600","0.8995","0.0411"
"18.2000","0.9065","0.0415"
"18.3400","0.9136","0.0418"
"18.4800","0.9206","0.0424"
"18.6200","0.9274","0.0429"
"18.7600","0.9345","0.0432"
"18.9000","0.9416","0.0439"
"19.0400","0.9485","0.0442"
"19.1800","0.9556","0.0447"
"19.3200","0.9624","0.0453"
"19.4600","0.9696","0.0457"
"19.6000","0.9766","0.0464"
"19.7400","0.9834","0.0468"
"19.8800","0.9905","0.0471"
"20.0200","0.9974","0.0479"
"20.1600","1.0046","0.0483"
"20.3000","1.0116","0.0488"
"20.4400","1.0184","0.0493"
"20.5800","1.0255","0.0496"
