Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"bis/Al 80% PDMS 20%","me",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"6/27/2019","66.18","18.83","Circular","45.35","45.35","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0001"
"0.1400","0.0018","0.0001"
"0.2800","0.0100","0.0005"
"0.4200","0.0170","0.0005"
"0.5600","0.0238","0.0007"
"0.7000","0.0310","0.0007"
"0.8400","0.0380","0.0005"
"0.9800","0.0449","0.0006"
"1.1200","0.0520","0.0006"
"1.2600","0.0589","0.0008"
"1.4000","0.0660","0.0010"
"1.5400","0.0730","0.0011"
"1.6800","0.0799","0.0016"
"1.8200","0.0869","0.0017"
"1.9600","0.0939","0.0018"
"2.1000","0.1011","0.0019"
"2.2400","0.1081","0.0018"
"2.3800","0.1149","0.0018"
"2.5200","0.1220","0.0021"
"2.6600","0.1290","0.0020"
"2.8000","0.1360","0.0020"
"2.9400","0.1431","0.0020"
"3.0800","0.1498","0.0021"
"3.2200","0.1569","0.0023"
"3.3600","0.1640","0.0025"
"3.5000","0.1709","0.0025"
"3.6400","0.1781","0.0027"
"3.7800","0.1849","0.0025"
"3.9200","0.1920","0.0028"
"4.0600","0.1990","0.0030"
"4.2000","0.2059","0.0029"
"4.3400","0.2130","0.0030"
"4.4800","0.2199","0.0032"
"4.6200","0.2271","0.0031"
"4.7600","0.2341","0.0037"
"4.9000","0.2409","0.0035"
"5.0400","0.2480","0.0036"
"5.1800","0.2550","0.0040"
"5.3200","0.2621","0.0041"
"5.4600","0.2690","0.0045"
"5.6000","0.2758","0.0052"
"5.7400","0.2830","0.0061"
"5.8800","0.2900","0.0071"
"6.0200","0.2971","0.0081"
"6.1600","0.3041","0.0092"
"6.3000","0.3109","0.0104"
"6.4400","0.3180","0.0117"
"6.5800","0.3250","0.0130"
"6.7200","0.3320","0.0145"
"6.8600","0.3390","0.0160"
"7.0000","0.3459","0.0173"
"7.1400","0.3530","0.0190"
"7.2800","0.3600","0.0210"
"7.4200","0.3669","0.0230"
"7.5600","0.3740","0.0249"
"7.7000","0.3810","0.0271"
"7.8400","0.3880","0.0291"
"7.9800","0.3950","0.0313"
"8.1200","0.4018","0.0331"
"8.2600","0.4090","0.0353"
"8.4000","0.4160","0.0362"
"8.5400","0.4231","0.0364"
"8.6800","0.4301","0.0365"
"8.8200","0.4369","0.0362"
"8.9600","0.4440","0.0363"
"9.1000","0.4510","0.0364"
