Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"80% Bi-modal Sugar, 20% PDMS","Joseph Cunningham",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"5/27/2019","33.76","20.00","Circular","50.00","50.00","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0002"
"0.1400","0.0019","0.0000"
"0.2800","0.0098","-0.0001"
"0.4200","0.0169","0.0001"
"0.5600","0.0238","0.0002"
"0.7000","0.0310","0.0001"
"0.8400","0.0380","0.0004"
"0.9800","0.0448","0.0001"
"1.1200","0.0520","0.0001"
"1.2600","0.0589","0.0003"
"1.4000","0.0661","0.0002"
"1.5400","0.0731","0.0005"
"1.6800","0.0798","0.0005"
"1.8200","0.0869","0.0004"
"1.9600","0.0940","0.0002"
"2.1000","0.1011","0.0001"
"2.2400","0.1081","-0.0001"
"2.3800","0.1148","0.0003"
"2.5200","0.1221","0.0003"
"2.6600","0.1290","0.0003"
"2.8000","0.1360","0.0004"
"2.9400","0.1430","0.0004"
"3.0800","0.1499","0.0005"
"3.2200","0.1571","0.0004"
"3.3600","0.1641","0.0005"
"3.5000","0.1709","0.0004"
"3.6400","0.1780","0.0004"
"3.7800","0.1850","0.0004"
"3.9200","0.1921","0.0006"
"4.0600","0.1991","0.0006"
"4.2000","0.2059","0.0005"
"4.3400","0.2129","0.0006"
"4.4800","0.2200","0.0004"
"4.6200","0.2271","0.0005"
"4.7600","0.2341","0.0008"
"4.9000","0.2409","0.0009"
"5.0400","0.2480","0.0011"
"5.1800","0.2550","0.0014"
"5.3200","0.2620","0.0015"
"5.4600","0.2690","0.0016"
"5.6000","0.2759","0.0022"
"5.7400","0.2831","0.0031"
"5.8800","0.2901","0.0033"
"6.0200","0.2970","0.0042"
"6.1600","0.3041","0.0048"
"6.3000","0.3109","0.0055"
"6.4400","0.3181","0.0060"
