Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"70/30 AMMONIUM PERCHLORATE -ALUMINUM PDMS  ","STEPHEN FARMER, OLAYO RODRIGUEZ",""

Results Table 1
,Start date,Modulus (Automatic Young's),Diameter,Geometry,Height,Compressive strain (Displacement) gauge length,Rate 1
,,(MPa),(mm),,(mm),(mm),(mm/min)
1,"4/5/2019","22.12","18.77","Circular","44.42","44.42","3.00"

Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.1400","0.0021","0.0001"
"0.2800","0.0101","0.0005"
"0.4200","0.0175","0.0008"
"0.5600","0.0245","0.0009"
"0.7000","0.0314","0.0010"
"0.8400","0.0384","0.0014"
"0.9800","0.0454","0.0017"
"1.1200","0.0525","0.0019"
"1.2600","0.0596","0.0021"
"1.4000","0.0663","0.0026"
"1.5400","0.0735","0.0027"
"1.6800","0.0805","0.0032"
"1.8200","0.0875","0.0035"
"1.9600","0.0945","0.0042"
"2.1000","0.1013","0.0045"
"2.2400","0.1084","0.0050"
"2.3800","0.1155","0.0055"
"2.5200","0.1224","0.0061"
"2.6600","0.1295","0.0067"
"2.8000","0.1364","0.0072"
"2.9400","0.1436","0.0078"
"3.0800","0.1505","0.0084"
"3.2200","0.1574","0.0091"
"3.3600","0.1644","0.0097"
"3.5000","0.1714","0.0105"
"3.6400","0.1786","0.0110"
"3.7800","0.1856","0.0118"
"3.9200","0.1924","0.0125"
"4.0600","0.1995","0.0133"
"4.2000","0.2065","0.0143"
"4.3400","0.2135","0.0150"
"4.4800","0.2205","0.0158"
"4.6200","0.2274","0.0168"
"4.7600","0.2344","0.0175"
"4.9000","0.2415","0.0185"
"5.0400","0.2484","0.0192"
"5.1800","0.2555","0.0203"
"5.3200","0.2623","0.0210"
"5.4600","0.2695","0.0220"
"5.6000","0.2765","0.0229"
"5.7400","0.2833","0.0239"
"5.8800","0.2905","0.0249"
"6.0200","0.2974","0.0261"
"6.1600","0.3045","0.0270"
"6.3000","0.3115","0.0280"
"6.4400","0.3183","0.0288"
"6.5800","0.3255","0.0298"
"6.7200","0.3324","0.0309"
"6.8600","0.3396","0.0318"
"7.0000","0.3465","0.0327"
"7.1400","0.3533","0.0337"
"7.2800","0.3605","0.0349"
"7.4200","0.3675","0.0357"
"7.5600","0.3745","0.0367"
"7.7000","0.3816","0.0379"
"7.8400","0.3884","0.0387"
"7.9800","0.3955","0.0398"
"8.1200","0.4025","0.0407"
"8.2600","0.4094","0.0416"
"8.4000","0.4165","0.0427"
"8.5400","0.4234","0.0436"
"8.6800","0.4305","0.0447"
"8.8200","0.4375","0.0458"
"8.9600","0.4443","0.0466"
